Cliente,Nombre 1,Nombre 2,Calle,CP,Población
9100637313,BAR FOMENT,BAR FOMENT,ENRIC DELARIS 28,08560,MANLLEU
9100574086,BAR AYTA,BAR AYTA,CALLE SANTA MARIA DE CORCO 23,08560,MANLLEU
9100562472,BAR PUIG-MEALS,BAR PUIG-MEALS,CALLE SOGORB 35-37,08560,MANLLEU
9100374147,BAR OLIVEDA,BAR OLIVEDA,CARRETERA RODA 18,08560,MANLLEU
9100332707,BAR BUS STOP,BAR BUS STOP,PLAZA FRA BERNADI 27,08560,MANLLEU
9100158102,LA NORIA BAKERY,LA NORIA BAKERY,CALLE BUTJOSA 58,08150,PARETS DEL VALLES
9100158099,RESTAURANTE EL SOL,MARIA ISABEL,CALLE VICTOR CATALA 15,08150,PARETS DEL VALLES
9100230870,THE JOSE'S BAR PARETS,JOSE,LA SALUT 37 A,08150,PARETS DEL VALLES
9100239659,LA FLECA D'EN GREC,ANTONIA,D'EN GEGANT 10,08150,PARETS DEL VALLES
9100529011,IVAN QUESADA MARTINEZ,IVAN QUESADA MARTINEZ,CALLE POESIA 7,08150,PARETS DEL VALLÈS
9100169606,LA PLAÇA BAR,MARIA DEL CARMEN,PLAZA PAISOS CATALANS 1,08170,MONTORNES DEL VALLES
9100282679,CAFETERIA CAL ELVIRA,ELVIRA,Avinguda de l'Onze de Setembre 48,08170,MONTORNÈS DEL VALLÈS
9100334134,HERMANOS PADILLA,JIANLIN,Carrer de Federico García Lorca 12,08170,MONTORNES DEL VALLES
9100517175,JOAQUIN QUINTANILLA CARICOL,JOAQUIN QUINTANILLA CARICOL,CALLE GENERAL PRIM 6,08170,MONTORNÈS DEL VALLÈS
9100536467,ANTONIO DIAZ AGUILA,ANTONIO DIAZ AGUILA,CALLE SANT ISIDRE 16,08170,MONTORNÈS DEL VALLÈS
9100542820,LA BRUIXETA,LA BRUIXETA,Carrer de Jacint Verdaguer 6,08170,MONTORNÈS DEL VALLÈS
9100535918,DAVID SEGOVIA ARMERO,DAVID SEGOVIA ARMERO,AVENIDA VALLES 546,08227,TERRASSA
9100041161,BAR EL GARAJE,BAR EL GARAJE,CALLE JOSEP TARRADELLAS 28,08160,MONTMELO
9100041161,BAR EL GARAJE,BAR EL GARAJE,CALLE JOSEP TARRADELLAS 28,08160,MONTMELO
9100161621,FORN VALERO,ANTONIO,Carrer Major 16,08160,MONTMELÓ
9100161621,FORN VALERO,ANTONIO,Carrer Major 16,08160,MONTMELÓ
9100229412,CAFETERIA GRANJA LA CREPE,JIANLAN,JOSEP TARRADELLAS 16,08160,MONTMELO
9100443296,BODEGA CAMELOT,BODEGA CAMELOT,PLAZA SANT ISIDRE 11,08160,MONTMELO
9100443296,BODEGA CAMELOT,BODEGA CAMELOT,PLAZA SANT ISIDRE 11,08160,MONTMELO
9100512676,CAFETERIA ZURICH,CAFETERIA ZURICH,CALLE MAJOR 11,08160,MONTMELO
9100521616,BAR BOTE,BAR BOTE,CALLE SANTIAGO RUSI?OL 9,08160,MONTMELÓ
9100565827,L'ESTANYOL RESTAURANT,L'ESTANYOL RESTAURANT,CALLE L'ESTANYOL S/N,08559,EL BRULL
9100556955,DESIG,DESIG,PLAZA LA VILA 2,08570,TORELLÓ
9100126372,BAR SNACK,BAR SNACK,PLAZA BISAURA 2,08580,SANT QUIRZE DE BESORA
9100627695,BAR PAVELLO ST JULIA VILATORTA,BAR PAVELLO ST JULIA VILATORTA,AVENIDA SANT LLORENÇ S/N,08504,SANT JULIÀ DE VILATORTA
9100572378,"CAN BRANQUES RESTAURANT, S.","CAN BRANQUES RESTAURANT, S.",CALLE GRACIA 4,08573,ORÍS
9100563070,BAR PUNT DE TROBADA,BAR PUNT DE TROBADA,PLAZA JOANOT MARTORELL 1,08570,TORELLÓ
9100640157,CAN LIRO,CAN LIRO,Carrer dels Marquesos de Palmerol 2,08512,SANT HIPÒLIT DE VOLTREGÀ
9100635212,BAR REST.EL CENACHERO,BAR REST.EL CENACHERO,CALLE ONZE DE SETEMBRE 29,08508,LES MASIES DE VOLTREGÀ
9100634356,BAR LA PUÇA,BAR LA PUÇA,CALLE SANT MARTI XIC 6,08508,LES MASIES DE VOLTREGÀ
9100420327,ANA MARIA FONT COLL,ANA MARIA FONT COLL,CALLE SANT ISIDRE 7,08107,MARTORELLES
9100075744,RESTAURANTE SANT SADURNI,RESTAURANTE SANT SADURNI,CALLE SANT SADURNI 37-39,08430,LA ROCA DEL VALLES
9100233605,MARTU CITY,JOSE,PIERA 53,08107,MARTORELLES
9100423767,BAR CAN CERVANTES,BAR CAN CERVANTES,GERONA 191,08400,GRANOLLERS
9100503009,JUAN JAVIER PONCE,JUAN JAVIER PONCE,PASEO PINTOR SERT 19,08120,LA LLAGOSTA
9100512192,JOSE PEREZ FERNANDEZ,JOSE PEREZ FERNANDEZ,CALLE MATAGALLS 16,08107,MARTORELLES
9100513427,MONTSERRAT PEREZ HERRERA,MONTSERRAT PEREZ HERRERA,CALLE MATAGALLS 16,08107,MARTORELLES
9100514206,SANTOS QUILES HORTAL,SANTOS QUILES HORTAL,AVENIDA SANT MORITZ 15,08185,LLI?A DE VALL
9100526119,BAR INDELALBA,BAR INDELALBA,DE LA MUNTANYA 100,08400,GRANOLLERS
9100536830,LLUIS CORS BOIX,LLUIS CORS BOIX,CALLE CARGOLS 30,08185,LLIÇÀ DE VALL
9100420785,RESTAURANTE PALOU,RESTAURANTE PALOU,AVENIDA SANT JULIA 198,08403,GRANOLLERS
9100497770,RSTE. MESON BELLAVISTA,RSTE. MESON BELLAVISTA,CALLE GIRONA 34,08521,LES FRANQUESES DEL VALLES
9100556483,MARC ANGLADA PORTET,MARC ANGLADA PORTET,CALLE JAUME I 22,08510,RODA DE TER
9100300991,TRIVI´S BAR,RAFAEL,L'ALIANÇA 20,08186,LLIÇA D'AMUNT
9100120799,CAFE#L'ESTONA,CAFE#L'ESTONA,CALLE RAMON LLULL 17,08400,GRANOLLERS
9100122840,BAR AMISTAD,XUEFEN,SANT ESTEVE 59,08400,GRANOLLERS
9100139584,BAR MERINO,JOSE,BAILEN 31,08430,ROCA DEL VALLES (LA)
9100140860,RESTAURANTE LA GRESCA,JESUS RAMON,CR FRANCESC MACIA 261 -,08400,GRANOLLERS
9100283498,MIXU#S CAT CAFE,MIXU#S CAT CAFE,PASEO MUNTANYA 13-15,08400,GRANOLLERS
9100522267,FORN L'ANTIC,FORN L'ANTIC,AVENIDA RAFAEL CASANOVA 12,08100,MOLLET DEL VALLÈS
9100054744,VENECIA BAR,VENECIA BAR,RONDA ORIENT 14,08100,MOLLET DEL VALLES
9100054778,TENTACION BAR (2007),TENTACION BAR (2007),RAMBLA POMPEU FABRA 38,08100,MOLLET DEL VALLES
9100054857,CABAÑA DEL TIO TOM BAR,JOSE MAYORAL BATLLE,Avinguda de Burgos 66,08100,MOLLET DEL VALLES
9100055224,CORDOBES BAR,CORDOBES BAR,RAMBLA NOVA 71,08100,MOLLET DEL VALLES
9100055497,EL GARBI BAR,EL GARBI BAR,RAMBLA POMPEU FABRA 20,08100,MOLLET DEL VALLES
9100055508,XURRERIA,XURRERIA,Avinguda de la Llibertat 2,08100,MOLLET DEL VALLES
9100056293,PEKIN RESTAURANT,PEKIN RESTAURANT,PASAJE SANT MIQUEL 16,08100,MOLLET DEL VALLES
9100075499,TOTEM BAR,TOTEM BAR,Carrer d'Alexander Fleming 2,08100,MOLLET DEL VALLES
9100403364,GRACIELA PANADERIA-CAFETERIA,GRACIELA PANADERIA-CAFETERIA,RAMBLA NOVA 93,08100,MOLLET DEL VALLES
9100403364,GRACIELA PANADERIA-CAFETERIA,GRACIELA PANADERIA-CAFETERIA,RAMBLA NOVA 93,08100,MOLLET DEL VALLES
9100043749,FRANKFURT SANTA MARTA,BHUA YANG,RONDA 9,08100,MOLLET DEL VALLES
9100054481,CHUS RESTAURANT,"MARTINEZ PONS, SL.",CALLE CARME 22-24,08100,MOLLET DEL VALLES
9100054565,ESPAI BAR,ESPAI BAR,AVENIDA JAUME I 207,08100,MOLLET DEL VALLES
9100054732,CASTELLERS DE MOLLET,CASTELLERS DE MOLLET,Carrer Miguel de Cervantes 19,08100,MOLLET DEL VALLES
9100054873,LA GAMBA BAR,LA GAMBA BAR,Carrer de Sant Joan 26,08100,MOLLET DEL VALLES
9100055568,LA PERA BAR,RESTAURACION LA PERA SL,Avinguda de Jaume I 57,08100,MOLLET DEL VALLES
9100184449,LA BODEGUETA DE MOLLET,LA BODEGUETA DE MOLLET,PLAZA PRAT DE LA RIBA 3,08100,MOLLET DEL VALLES
9100366732,BOCA JUNIOR,PASTISSERIA CAN PANTIQUET SL,Carrer de Can Pantiquet 36,08100,MOLLET DEL VALLES
9100366733,LA BELLA CALABRIA - PIZZERIA RESTAU,LA BELLA CALABRIA - PIZZERIA RESTAU,CALLE CAN MOLLET 30,08100,MOLLET DEL VALLES
9100553669,CERVESERIA CIUTAT,CERVESERIA CIUTAT,Carrer de Francesc Ferrer i Guàr 15,08100,MOLLET DEL VALLES
9100629788,BAR ALEBRIJES,BAR ALEBRIJES,CALLE BERENGUER III 118,08100,MOLLET DEL VALLES
9100655002,BAR POR EJEMPLO,BAR POR EJEMPLO,CALLE PINEDA FOSCA 2,08100,MOLLET DEL VALLES
9100655372,PUNT DE TROBADA,PUNT DE TROBADA,Carrer de Can Pantiquet 18,08100,MOLLET DEL VALLES
9100680393,Confidencial,Confidencial,Carrer de Ramon Casas 9,08100,MOLLET DEL VALLES
9100530919,LA GRANJA,LA GRANJA,CAN MAGRE 23,08100,MOLLET DEL VALLÈS
9100054639,PA I CAFETERIA DE L'AVIA,PA I CAFETERIA DE L'AVIA,CALLE GAIETA VINZIA 60,08100,MOLLET DEL VALLES
9100054644,MARIETA RESTAURANT,MARIETA RESTAURANT,CALLE ESGLESIA 9,08100,MOLLET DEL VALLES
9100054973,COLLA DELS TORRATS,COLLA DELS TORRATS,CALLE MIGUEL DE CERVANTES 19-23,08100,MOLLET DEL VALLES
9100056047,ZAMORA BAR,ZAMORA BAR,CALLE FRANCESC LAYRET 18,08100,MOLLET DEL VALLES
9100733609,BAR FUTBOL LOURDES,BAR FUTBOL LOURDES,CAMINO CAN VILA S/N,08100,MOLLET DEL VALLES
9100054513,RENFE NORD CANTINA,MONTSERRAT NAVARRO SOLANO,CALLE JOAN MARAGALL S/N,08100,MOLLET DEL VALLES
9100609140,EL RETORN,EL RETORN,CALLE SANT FRANCESC 110,08500,VIC
9100730075,CANDELA,CANDELA,Plaça de la Catedral 6,08500,VIC
9100259166,ZONA DIESEL,ZONA DIESEL,CALLE LLEIDA S/N,08500,VIC
9100443450,CLUB POCKET BIKE,CLUB POCKET BIKE,CALLE PEROT ROCAGUINARDA 5,08500,VIC
9100523487,SUSHI YE,SUSHI YE,CARRETERA B-521 6,08500,VIC
9100755440,RESTAURANT NOU PAMPLONA HIGIENE,RESTAURANT NOU PAMPLONA HIGIENE,Carrer Eix Onze de Setembre 11,08500,VIC
9100759507,OSONA CUINA,OSONA CUINA,PLAÇA MAJOR 1,08500,VIC
9100678069,Bagel Coffee,Bagel Coffee,Carrer d’en Perot Rocaguinarda 29,08500,VIC
9100678719,BAR FUSINA,BAR FUSINA,Carrer de la Fusina 34,08500,VIC
9100610240,BAR TAVERNA D'PAS,BAR TAVERNA D'PAS,CALLE SANTIAGO RUSI#OL 1,08500,VIC
9100627975,BAR BIG BAO,BAR BIG BAO,CALLE NORD 1,08500,VIC
9100564797,CASINO DE VIC,CASINO DE VIC,CALLE JACINT VERDAGUER 5,08500,VIC
9100466625,ANATOLIA KEBAB,ANATOLIA KEBAB,CALLE SANT FIDEL 3,08500,VIC
9100134828,EL CALIU RESTAURANT (VIC),EL CALIU RESTAURANT (VIC),CALLE RIERA 13,08500,VIC
9100119869,IL PICCOLO BIONDO,IL PICCOLO BIONDO,CALLE RAMADA 4,08500,VIC
9100119869,IL PICCOLO BIONDO,IL PICCOLO BIONDO,CALLE RAMADA 4,08500,VIC
9100127992,BAR ATLANTIDA,BAR ATLANTIDA,CALLE PRAT D'EN GALLINERS S/N,08500,VIC
136675,MGA GP VIC,MGA GP VIC,"CTRA. DE SANT HIPÒLIT, 53 (NAU 4)",08500,VIC
136675,MGA GP VIC,MGA GP VIC,"CTRA. DE SANT HIPÒLIT, 53 (NAU 4)",08500,VIC
9100040724,CASA FONDA EUROPA,CASA FONDA EUROPA,CALLE ANSELM CLAVE 1,08402,GRANOLLERS
9100041355,BAR LOS AMIGOS,BAR LOS AMIGOS,CALLE GIRONA 301,08402,GRANOLLERS
9100041765,RESTAURANTE EL FOGON,RESTAURANTE EL FOGON,CALLE EMILI BOTEY ALSINA 14,08402,GRANOLLERS
9100041774,BAR EL TACO,TACO VAN LONDEN,Girona 114,08402,GRANOLLERS
9100041990,BAR TIMANFAYA II,BAR TIMANFAYA II,CALLE JOAN PRIM 114,08402,GRANOLLERS
9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS
9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS
9100042491,CAFE DE LA CORONA,CAFE DE LA CORONA,PLAZA CORONA 14,08402,GRANOLLERS
9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS
9100044409,XAVISAN,XAVISAN,GERONA 21,08402,GRANOLLERS
9100076613,GRANJA GROC,GRANJA GROC,PLAZA CORONA 9,08402,GRANOLLERS
9100134890,BAR EL TUBO,BAR EL TUBO,PASEO MUNTANYA 70,08402,GRANOLLERS
9100264654,SHINGARI SUSHI BAR,SHINGARI SUSHI BAR,AVENIDA SANT ESTEVE 59,08402,GRANOLLERS
9100521595,BAR?JOAN?PRIM,BAR?JOAN?PRIM,CALLE JOAN PRIM 182,08402,GRANOLLERS
9100521678,PAPUA COLL DE LA MANYA,PAPUA COLL DE LA MANYA,CALLE JOANOT MARTORELL 272,08402,GRANOLLERS
9100521678,PAPUA COLL DE LA MANYA,PAPUA COLL DE LA MANYA,CALLE JOANOT MARTORELL 272,08402,GRANOLLERS
9100633076,CAVANET,CAVANET,CALLE ALFONS IV 85,08402,GRANOLLERS
9100755674,BAR RESTAURANTE A PICOS,BAR RESTAURANTE A PICOS,Passeig de la Muntanya 17,08402,GRANOLLERS
9100761572,BAR RESTAURANTE CAL DAVID,BAR RESTAURANTE CAL DAVID,Carrer d'Emili Botey Alsina 22,08402,GRANOLLERS
9100765851,BAR LAMIA,BAR LAMIA,Carrer d' Esteve Garrell 8,08402,GRANOLLERS
9100042261,RIEGOS IBERIA REGABER,RIEGOS IBERIA REGABER SA,CL GARBI N£M. 3 -,08150,PARETS DEL VALLES
9100041053,BAR CERVECERIA JORDI,BAR CERVECERIA JORDI,Carrer de Prat de la Riba 31,08150,PARETS DEL VALLES
9100041393,BAR LAS COLUMNAS,GUANBIN XIA,CATALUNYA 102,08150,PARETS DEL VALLES
9100041543,BAR LOS GALLEGOS,BAR LOS GALLEGOS,Avinguda de Catalunya 92,08150,PARETS DEL VALLES
9100041555,Restaurant Molí de Vent,Restaurant Molí de Vent,Carrer del Garbí 13,08150,PARETS DEL VALLES
9100041840,BAR SAGITARIO,BAR SAGITARIO,Carrer d'Aragó 2,08150,PARETS DEL VALLES
9100054649,LLEVANTPARK SL,LLEVANTPARK SL,TENES S/N PARC LEVANT -,08150,PARETS DEL VALLES
9100150711,LA PERGOLA,LA PERGOLA,PAU CASALS 33,08150,PARETS DEL VALLES
9100366724,FRANKFURT LASA,FRANKFURT LASA,CALLE SALVADOR ESPRIU 10,08150,PARETS DEL VALLES
9100373488,PIZZA VALLES,PIZZA VALLES,AVENIDA PEDRA DEL DIABLE 9,08150,PARETS DEL VALLES
9100756811,BAR COCO,BAR COCO,Avinguda de la Pedra del Diable 9,08150,PARETS DEL VALLÈS
9100043208,GRANOLLERS COCINAS,GRANOLLERS COCINAS SL,CL LLOBREGAT 2 -,08150,PARETS DEL VALLES
9100042829,BAR MORANA,BAR MORANA,CALLE MALLORCA 10,08401,GRANOLLERS
9100042612,BAR MALENO II,JURADO COSTA MARIA NURIA,RAMON LLULL 18,08401,GRANOLLERS
9100043364,BAR LA LOLA,TANIA DURAN RAMOS,MANEL MUNTANYA 5,08401,GRANOLLERS
9100043381,LA BAGUETINA,LA BAGUETINA,CALLE ANNIBAL 59,08401,GRANOLLERS
9100059282,HOTEL ATENEA VALLES,COMERCIAL BERLIN SL,MAGALLANES SN,08401,GRANOLLERS
9100121164,EL RACO DE LES MORERES,EL RACO DE LES MORERES,CAMP DE LES MORERES 13,08401,GRANOLLERS
9100373640,FLECA P.BRETCHA (CAN BASSA),ESPAI PA GRANOLLERS SL,PLAZA JOSEP MALUQUER I SALVADOR 17,08401,GRANOLLERS
9100373641,FLECA P.BRETCHA (BELLAVISTA),ESPAI PA GRANOLLERS SL,PLAZA JOSEP MALUQUER I SALVADOR 17,08401,GRANOLLERS
9100047575,CLUB DE GOLF SANT CUGAT,CLUB DE GOLF SANT CUGAT,Carrer de Villà 79,08173,SANT CUGAT DEL VALLÈS
9100043198,BAR BODEGA ALVAREZ,PAJUELO ALVAREZ JOSE LUIS,BLAS INFANTE 14-16,08170,MONTORNES DEL VALLES
9100043408,"BAR L,OREIG (HOTEL CAN CAMPA)",MAYMO GUARCH JOSE,ONCE DE SEPTIEMBRE 51,08170,MONTORNES DEL VALLES
9100043540,BAR 28,ROMERA SANCHEZ DOLORES,MAJOR 28,08170,MONTORNES DEL VALLES
9100043719,RSTE. LA CABAÑA,ARANDA BELMONTE AQUILINA,LLIBERTAT 12,08170,MONTORNES DEL VALLES
9100044366,BAR LOS HERMANOS.,PANIAGUA BLAZQUEZ JOSE LUIS,FEDERICO GARCIA LORCA 21,08170,MONTORNES DEL VALLES
9100055329,SANLUQUEÑOS BAR,FACUNDA RUIZ GARCIA,SUR 5,08170,MONTORNES DEL VALLES
9100366735,FRANKFURT II VELEZ,FRANKFURT II VELEZ,AVENIDA L'ONZE DE SETEMBRE 29,08170,MONTORNES DEL VALLES
9100468163,PASTELERIA CAFETERIA ELENA,PASTELERIA CAFETERIA ELENA,MAJOR 45,08170,MONTORNÈS DEL VALLÈS
9100044480,PEÑA PERE ANTON,PEÑA PERE ANTON,CAN PARELLADA SN,08170,MONTORNÈS DEL VALLÈS
9100563722,BAR LA CUCA,BAR LA CUCA,BLAS INFANTE 22,08170,MONTORNÈS DEL VALLÈS
9100725417,CHURROS CRUZ,CHURROS CRUZ,Plaça de Pau Picasso 1,08170,MONTORNÈS DEL VALLÈS
9100750960,COME BIEN RESTAURANTE,COME BIEN RESTAURANTE,Carrer de Federico García Lorca 25,08170,MONTORNÈS DEL VALLÈS
9100373506,PENYA ELS BARTOMEUS,PENYA ELS BARTOMEUS,PLAZA JOAQUIM MIR 1,08170,MONTORNES DEL VALLES
9100373422,CHARCUTERIA BENITA,CHARCUTERIA BENITA,PLAZA DE LA CASERNA S/N,08400,GRANOLLERS
9100040748,RESTAURANTE RAMASSA,BORREGUERO LLESTANOS LAURA,BARCELONES 9,08520,CORRO D´AVALL
9100040967,RSTE. BONA TAULA,LA BONA TAULA S.L.,MONTSERRAT 36,08185,LLIÇA DE VALL
9100041059,"L,ESTACIO DE SERVEI",RODRIGUEZ LUCERO JOSE DOMINGO,VALLES 1,08520,CORRO D´AVALL
9100041485,BAR TONYSA,PEREZ SEVILLA ANTONIO,Carrer del Pintor Mir 2,08160,MONTMELÓ
9100041564,BAR RESTAURANTE MORDISQUITO,CARO NARVAEZ JULIAN,"CR JOAN PRIM, 90 -",08400,GRANOLLERS
9100041740,CARNICERIA CANADELL,CANADELL PI DOMENECH,FOLCH I TORRES 95,08186,LLIÇA D´AMUNT
9100042249,BAR RUMY,GUOLIAN CHEN,JOANOT MARTORELL 1,08400,GRANOLLERS
9100042500,CAFE SANT ROC,BELLAJOANA SL,"CR SANT ROC, 5 -",08400,GRANOLLERS
9100042942,BAR EL VERMUTILLO,SU YING HUANG,DE LES HORTES 2,08400,GRANOLLERS
9100043107,RESTAURANTE LOS ANGELES,CODINA DIAZ EMILIO,CR GRANOLLERS SABADELL KM. 13 -,08185,LLIÇA DE VALL
9100043454,FRUTOS SECOS LA CLOSCA,FRUTOS SECOS LA CLOSCA,CALLE SANTA ELISABETH 9,08400,GRANOLLERS
9100043839,BAR PLAZA GRAN,GARCIA HONRUBIA JOSE ANTONIO,GRAN 3,08160,MONTMELO
9100043866,BAR YUMEI,YUMEI YANG,GIRONA 210,08400,GRANOLLERS
9100044089,RESTAURANTE MERITXELL,RESTAURANTE MERITXELL,Avinguda Cantallops 14,08185,LLIÇÀ DE VALL
9100044243,PUNTO,DELGADO PEREZ NURIA,VALENCIA 60,08430,ROCA DEL VALLES (LA)
9100044326,BAR CAN MOI,BAR CAN MOI,PASEO ANDALUSIA 103,08521,BELLAVISTA
9100044359,Restaurante Adela de Lliçà d'Amunt,Restaurante Adela de Lliçà d'Amunt,Passeig de Sant Valerià 171,08186,LLIÇÀ D'AMUNT
9100044399,FLECA BRETCHA (PSG. MONTANYA),FLECA P. BRETCHA SL,ESPANYA 8,08520,FRANQUESES DEL VALLES (LES)
9100044419,RSTE. LA GRUILLA,RSTE. LA GRUILLA,Carretera Parets a Bigues 8,08186,LLIÇÀ D'AMUNT
9100044419,RSTE. LA GRUILLA,RSTE. LA GRUILLA,Carretera Parets a Bigues 8,08186,LLIÇÀ D'AMUNT
9100041886,RESTAURANTE MARCOS,RESTAURANTE MARCOS,CALLE JAUME GINESTI 1,08410,VILANOVA DEL VALLES
9100044099,SUPERMERCADO GASOLINERA DISCAU,SUPERMERCADO GASOLINERA DISCAU,CARRETERA MONTMELO 120,08403,GRANOLLERS
9100110789,GRUP TESI,GRUP TESI,Carrer de Joanot Martorell 121,08403,GRANOLLERS
9100150866,DIVERSUS GASTRONOMIA,DIVERSUS GASTRONOMIA,MASIA CAN MALE S/N,08186,LLIÇA D'AMUNT
9100614225,LA NOVA LLIMA,LA NOVA LLIMA,JAUME I 14,08507,SANTA EUGÈNIA DE BERGA
9100597250,BAR ELS ESTUDIS,BAR ELS ESTUDIS,PLAZA AJUNTAMENT S/N,08522,MALLA
9100590492,RESTAURANT CAL XORIGUER,RESTAURANT CAL XORIGUER,CALLE PUIG 2,08505,SANTA EULÀLIA DE RIUPRIMER
9100169481,"BAR CAN TON, S.C.P","BAR CAN TON, S.C.P",CALLE MAJOR 33,08505,SANTA EULÀLIA DE RIUPRIMER
9100130145,RESTAURANT UNTOK,RESTAURANT UNTOK,CALLE ELS PIRINEUS 21,08503,GURB
9100473447,RESTAURANT PUIGLAGULLA,RESTAURANT PUIGLAGULLA,CARRETERA PUIG-L'AGULLA S/N,08504,SANT JULIÀ DE VILATORTA
9100627170,ELS FOGONS DE LA NEUS,ELS FOGONS DE LA NEUS,AUTOVIA C-17 KM 81,08580,SANT QUIRZE DE BESORA
9100568729,BAR COOPERATIVA,BAR COOPERATIVA,AVENIDA JOAN MARAGALL 2,08572,SANT PERE DE TORELLÓ
9100461830,BAR CANIGO,BAR CANIGO,Carrer de Canigó 41,08570,TORELLÓ
9100252094,BAR RACO JUVENIL,BAR RACO JUVENIL,PLAZA JOANOT MARTORELL 19,08570,TORELLÓ
9100139252,BAR EL CASAL,BAR EL CASAL,PLAZA NOVA 14,08570,TORELLÓ
9100129209,KBCIK,KBCIK,PLAZA LA SARDANA 6,08570,TORELLÓ
9100126369,EL GAT BAR,EL GAT BAR,CALLE ELS ESTUDIS 13,08570,TORELLÓ
9100410610,BAR TSE-TSE,BAR TSE-TSE,PLAZA VELLA 3,08570,TORELLÓ
9100615441,WAYE 66,WAYE 66,Passeig de Sant Joan 66,08560,MANLLEU
9100606155,BAR REST. MANLLEU,BAR REST. MANLLEU,AVENIDA ROMA 104,08560,MANLLEU
9100160054,BAR NOU,BAR NOU,CALLE SANT JOSEP 2,08510,LES MASIES DE RODA
9100609846,BAR NO HO SE,BAR NO HO SE,CALLE NURIA 14,08570,TORELLÓ
9100058035,L'ESPAI RESTAURANT,L'ESPAI RESTAURANT,CALLE REC D'ACUMULADA 9,08519,FOLGUEROLES
9100056628,CABANYA MIR,CABANYA MIR,CARRETERA VIDRA KM 1,08584,SANTA MARIA DE BESORA
9100043594,RSTE. PEIX D'OR,COSTA RECHE ISABEL I CIA CB,MATARO A GRANOLLERS S/N,08430,LA ROCA DEL VALLÈS
9100420424,PADEL ARGELAGUES,PADEL ARGELAGUES,DEL PILAR 4,08185,LLIÇÀ DE VALL
9100536947,JOSE QUILES CARRERAS,JOSE QUILES CARRERAS,AVENIDA SANT MORITZ 15,08185,LLIÇÀ DE VALL
9100540250,ZONA ACAMPADA CIRCUIT CATALUNYA,ZONA ACAMPADA CIRCUIT CATALUNYA,CALLE MAS MORENETA S/N,08160,MONTMELÓ
9100540250,ZONA ACAMPADA CIRCUIT CATALUNYA,ZONA ACAMPADA CIRCUIT CATALUNYA,CALLE MAS MORENETA S/N,08160,MONTMELÓ
9100542312,RACÓ DE SANT FOST,RACÓ DE SANT FOST,CALLE MIQUEL BIADA 1,08105,SANT FOST DE CAMPSENTELLES
9100547001,BAR PARC DEL TENES,BAR PARC DEL TENES,PAISOS CATALANS SN,08186,LLIÇA D´AMUNT
9100563721,HOSTAL SERRA,HOSTAL SERRA,MAJOR 1,08160,MONTMELÓ
9100574583,BAR ALIANÇA,BAR ALIANÇA,Carrer l'Aliança 17,08186,LLIÇÀ D'AMUNT
9100576639,ATENEU ALIANÇA,ATENEU ALIANÇA,Carrer l'Aliança 17,08186,LLIÇÀ D'AMUNT
9100576643,LA TAVERNA DEL ULTIMO HEAVY,LA TAVERNA DEL ULTIMO HEAVY,CAN ROURE 18,08186,LLIÇA D´AMUNT
9100373403,FLECA LA FLORIDA,FLECA LA FLORIDA,CALLE LA FLORIDA 22,08129,LA LLAGOSTA
9100373428,HEBRON,HEBRON,CALLE GIRONA 20,08120,LA LLAGOSTA
9100041363,CIRCUITO DE CATALUNYA,ARAMARK SERVICIOS CATERING SL,CAMI MAS MORENETA SN,08160,MONTMELO
9100041363,CIRCUITO DE CATALUNYA,ARAMARK SERVICIOS CATERING SL,CAMI MAS MORENETA SN,08160,MONTMELO
9100041363,CIRCUITO DE CATALUNYA,ARAMARK SERVICIOS CATERING SL,CAMI MAS MORENETA SN,08160,MONTMELO
9100041363,CIRCUITO DE CATALUNYA,ARAMARK SERVICIOS CATERING SL,CAMI MAS MORENETA SN,08160,MONTMELO
9100242346,LA PIZZETA,LA PIZZETA,CALLE CANIGO 1,08507,SANTA EUGÈNIA DE BERGA
9100041442,BAR ROMERO,SALGUERO LOPEZ ANTONIA,Passeig de Can Salgot 29,08186,LLIÇÀ D'AMUNT
9100041618,PISCINAS LLIÇA DE MUNT,GALVAN RUIZ PILAR,PAISOS CATALANS SN,08186,LLIÇA D´AMUNT
9100044043,BAR NADAL,BAR NADAL,CARRETERA C-155 KM 14,08185,LLIÇA DE VALL
9100044130,BAR TALGO,"BARO MASSO, JAUME",ENGINYER 7-9,08400,GRANOLLERS
9100044391,BAR MIRADOR,VALDEVELL BLANXART DAVID,BARCELONA 110,08521,LES FRANQUESES DEL VALLES
9100120687,DELS CASTANYERS RESTAURANT,DELS CASTANYERS RESTAURANT,CAMINO ELS CASTANYERS S/N,08105,SANT FOST DE CAMPSENTELLES
9100043706,RESTAURANTE MELARA,MARRIONDAS SL,DE LA NORIA 15,08430,"ROCA DEL VALLES, LA"
9100716110,BAR EL CAFETO,BAR EL CAFETO,Carrer de Cabrera 1,08570,TORELLÓ
9100687352,Latitud 42,Latitud 42,Carrer de Sant Miquel 1,08570,TORELLÓ
