order_date,client_name,transport_ids,total_lines,total_quantity,ordered_items
2026-02-10,MANJARI,['11460045'],26,47,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'FD13', 'description': 'FREE DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'TU13', 'description': 'TURIA 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'ED13LT', 'description': 'ESTRELLA DAMM 1/3 LATA', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VE11', 'description': 'AGUA VERI 1/1 VIDRIO RET.', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ11V', 'description': 'CAJAS COMPLETAS 1/1 V', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'VE12', 'description': 'AGUA VERI 1/2 VIDRIO RET.', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ12V', 'description': 'CAJAS COMPLETAS 1/2 V', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LT0033', 'description': 'LETONA GRAN CREME PET 1,5L PET 6U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LT0035', 'description': 'LETONA DESNATADA 0% HOST 1,5L PET 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0VE1410', 'description': 'ALLUE CAVA BRUT NATURE 75CL 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0CF1136', 'description': 'GARRIGA CREME NATURAL BOLSA 1KG 1U', 'quantity': 2.0, 'unit': 'un'}, {'material': '0CF1137', 'description': 'GARRIGA DESCAFEINADO BOLSA 500G 1U', 'quantity': 2.0, 'unit': 'un'}, {'material': '0RF0006', 'description': 'FUENTPINOS\xa0GASEOSA\xa050CL\xa0RET 20U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0038', 'description': 'C.C.GASEOSA\xa01/2\xa0FUENTPINOS', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LI0100', 'description': 'J&B WHISKY RARE 70CL', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0LT0073', 'description': 'ATO NATA ESPRAY 250G 1U', 'quantity': 12.0, 'unit': 'un'}, {'material': '0AM1634', 'description': 'XPLICIT EDULCORANTE 1G 150U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM0783', 'description': 'LOTUS BISCOFF 300U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LM1682', 'description': 'GC HIGIENICO JUMBO 2C COMPAC ECO 18U', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-10,MANLLEUET Cerveseria Restaurant,['11459812'],6,12,"[{'material': 'DL30', 'description': 'DAMM LEMON BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 4.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 4.0, 'unit': 'brl'}, {'material': 'VO30', 'description': 'VOLL-DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}]"
2026-02-10,MERCAT DEL CARME BAR,['11459997'],27,52,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 8.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 8.0, 'unit': 'caj'}, {'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'FDL15', 'description': 'FREE DAMM LIMON 1/5 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'TU13', 'description': 'TURIA 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO15LN', 'description': 'VOLL DAMM 1/5 LN', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0091', 'description': 'LETONA SEMI ESP.HOST.1L VR 12U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0CF1136', 'description': 'GARRIGA CREME NATURAL BOLSA 1KG 1U', 'quantity': 3.0, 'unit': 'un'}, {'material': '0CF1137', 'description': 'GARRIGA DESCAFEINADO BOLSA 500G 1U', 'quantity': 2.0, 'unit': 'un'}, {'material': '0AM1100', 'description': 'LELIA ACEITUNA KALAMATA 1 KG.', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM1290', 'description': 'XPLICIT AZUCAR 7GR  1000U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LM0099', 'description': 'BALNIC LAVAVAJILLAS MAQ. AGUAS DURAS 6KG', 'quantity': 1.0, 'unit': 'un'}, {'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'TU13', 'description': 'TURIA 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'FDL15', 'description': 'FREE DAMM LIMON 1/5 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM1634', 'description': 'XPLICIT EDULCORANTE 1G 150U', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-10,MERENDERO CAN XEC,['11459997'],14,51,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'TU13', 'description': 'TURIA 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED13LT', 'description': 'ESTRELLA DAMM 1/3 LATA', 'quantity': 15.0, 'unit': 'caj'}, {'material': 'FD13LT', 'description': 'FREE DAMM 1/3 LATA LC', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'VO13LT', 'description': 'VOLL DAMM 1/3 LATA LC', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'TU13', 'description': 'TURIA 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'NTL13LT6', 'description': 'NESTEA LIMON 1/3 LATA 4U-PACK 6U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 4.0, 'unit': 'caj'}]"
2026-02-10,NOU CUSTOM BAR CAFETERÍA,['11460045'],25,48,"[{'material': 'FD13', 'description': 'FREE DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0AG0183', 'description': 'VICHY CATALAN GAS 30CL RET 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0236', 'description': ""C.C. AGUA 1/3 VICHY-FONT D'OR"", 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0032', 'description': 'CACAOLAT VIDRIO 20CL RET 30U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0029', 'description': 'C.C. CACAOLAT 30 U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0034', 'description': 'LETONA SEMI ESPEC HOSTELERIA PET 1,5L 6U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0LI0128', 'description': 'BAILEYS ORIGINAL CREMA WHISKY 70CL', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0AM0231', 'description': 'DOMOLIVA ACEITE DE OLIVA INTENSO 5 L.', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM0169', 'description': 'BAYO ARROZ BOMBA 1 KG.', 'quantity': 4.0, 'unit': 'un'}, {'material': '0AM1011', 'description': 'LA COCHURA LENTEJA CAST. 1KG', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM0661', 'description': 'CERVANTES PIMENTON AHUMADO LA VERA 200G', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM0158', 'description': 'FAISAN ESPAGUETI Nº 3 5 KG', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM0366', 'description': 'CHOVI SALSA DE MIEL Y MOSTAZA 82CL', 'quantity': 2.0, 'unit': 'un'}, {'material': '0AM0799', 'description': 'MILLAS MAYONESA SUPREME 5 KG.', 'quantity': 1.0, 'unit': 'un'}, {'material': 'UE902', 'description': 'COPA GRANDE ED', 'quantity': 12.0, 'unit': 'un'}, {'material': '0LI0054', 'description': 'TORRES 10 BRANDY 70CL', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0LI0084', 'description': 'COINTREAU 70CL', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0LI0081', 'description': ""MARTIN MILLER'S GIN 70CL"", 'quantity': 1.0, 'unit': 'bot'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}]"
2026-02-10,NOU PATUFET,['11459904'],9,26,"[{'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'TU20', 'description': 'TURIA BARRIL 20L.', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL20V', 'description': 'BARRIL INOX 20L. TANQUETA A16', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'VE12', 'description': 'AGUA VERI 1/2 VIDRIO RET.', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'CJ12V', 'description': 'CAJAS COMPLETAS 1/2 V', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'UC260', 'description': 'PIZARRA ED', 'quantity': 1.0, 'unit': 'un'}, {'material': 'UC263', 'description': 'PIZARRA CON SOPORTE ED', 'quantity': 1.0, 'unit': 'un'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 6.0, 'unit': 'caj'}]"
2026-02-10,OBSEQUIOS EVENTOS DEPORTIVOS DAMM,['11459905'],2,90,"[{'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 45.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 45.0, 'unit': 'caj'}]"
2026-02-10,PA I CAFETERIA DE L'AVIA,['11460000'],9,12,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0032', 'description': 'CACAOLAT VIDRIO 20CL RET 30U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0029', 'description': 'C.C. CACAOLAT 30 U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0ZU0006', 'description': 'GRANINI NARANJA 33CL PET 12U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0ZU0065', 'description': 'GRANINI PIÑA 33CL PET 12U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0ZU0056', 'description': 'GRANINI MELOCOTON 33CL PET 12U', 'quantity': 2.0, 'unit': 'caj'}]"
2026-02-10,PALACIO DE ORIENTE,['11459871'],8,29,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 7.0, 'unit': 'caj'}, {'material': '0AG0011', 'description': 'VICHY CATALAN GAS 1/2 RET 20U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0041', 'description': ""C.C. AGUA 1/2 VICHY-FONT D'OR"", 'quantity': 1.0, 'unit': 'caj'}, {'material': '0VE0465', 'description': 'SOLAR DE ZUNIL BLANCO 75CL 6U', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'NTL13LT6', 'description': 'NESTEA LIMON 1/3 LATA 4U-PACK 6U.', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 4.0, 'unit': 'caj'}]"
2026-02-10,PALENTINO BAR,['11460045'],8,31,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 4.0, 'unit': 'caj'}]"
2026-02-10,PASTISSERIA JOAN,['11459998'],6,8,"[{'material': '0LT0235', 'description': 'LA LEVANTINA AVENA ESP.HOST 1L 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0CF0029', 'description': 'NESCAFE DESCAFEINADO SOBRE 2G 100U', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM5471', 'description': 'COLACAO SOBRES 16G ESTUCHE 50U', 'quantity': 1.0, 'unit': 'est'}, {'material': '0LI0100', 'description': 'J&B WHISKY RARE 70CL', 'quantity': 1.0, 'unit': 'bot'}]"
2026-02-10,PECADOS,['11459904'],2,2,"[{'material': 'VE12', 'description': 'AGUA VERI 1/2 VIDRIO RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ12V', 'description': 'CAJAS COMPLETAS 1/2 V', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-10,PENYA BARCELONISTA DE MOLLET,['11460045'],8,14,"[{'material': 'DL13', 'description': 'DAMM LEMON 1/3 RET', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'FD13', 'description': 'FREE DAMM 1/3 RET.', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-10,PISCINAS LES CREMADES,['11459998'],25,57,"[{'material': '0AG0007', 'description': 'FONT D.OR NATURAL 1,5L PET 12U', 'quantity': 6.0, 'unit': 'caj'}, {'material': '0AG0004', 'description': 'FONT D.OR NATURAL 1/2 PET 24U', 'quantity': 6.0, 'unit': 'caj'}, {'material': '0AG0027', 'description': 'VICHY CATALAN GAS 1/3 LT SLEEK 24U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LT0103', 'description': 'YOSOY AVENA BARISTA 1L BRIK 6U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0LT0032', 'description': 'CACAOLAT VIDRIO 20CL RET 30U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0029', 'description': 'C.C. CACAOLAT 30 U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 5.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 5.0, 'unit': 'caj'}, {'material': '0VE0430', 'description': 'YZAGUIRRE CLASSIC VERMOUTH ROJO 1L 1U', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0CF0412', 'description': 'MOMENT\xa0TEA\xa0ROOIBOS\xa0COPACABANA\xa015U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0CF0418', 'description': 'MOMENT\xa0TEA\xa0PU ERH STRAWBERRY 15U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0CF0420', 'description': 'MOMENT\xa0TEA\xa0VERDE\xa0MO.\xa0HIERBA\xa015U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0CF0355', 'description': 'BONKA ESSENTIA DESCAFEINADO GRANO 500G', 'quantity': 4.0, 'unit': 'un'}, {'material': '0CF1122', 'description': 'MOMENT\xa0TEA\xa0\xa0CHAI TEA LATTE 10U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0CF1123', 'description': 'MOMENT\xa0TEA\xa0\xa0TÉ MATCHA LATTE 10U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0CF0124', 'description': 'MOMENT\xa0TEA\xa0MENTA\xa0POLEO\xa015U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0CF1034', 'description': 'BONKA ESSENTIA ECOLÓGICO GRANO 1KG', 'quantity': 7.0, 'unit': 'un'}, {'material': '0ZU0020', 'description': 'GRANINI MELOCOTON  20CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LI0052', 'description': 'MASCARO BRANDY V.O. 70CL', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0AM1291', 'description': ""AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U"", 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM1634', 'description': 'XPLICIT EDULCORANTE 1G 150U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM1138', 'description': 'NOCILLA REPOSTERIA PROF S/ACEIT PALMA 2K', 'quantity': 1.0, 'unit': 'un'}, {'material': '0AM5006', 'description': 'PROMOLAC SIROPE DE CARAMELO 1KG', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM0647', 'description': 'QUID PAPEL ANTIGRASA PARA PRESENTACION 3', 'quantity': 1.0, 'unit': 'un'}, {'material': '0CF0029', 'description': 'NESCAFE DESCAFEINADO SOBRE 2G 100U', 'quantity': 1.0, 'unit': 'un'}]"
2026-02-10,PIZZERIA TOSCANA,['11459600'],9,38,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 2.0, 'unit': 'brl'}, {'material': '0LT0033', 'description': 'LETONA GRAN CREME PET 1,5L PET 6U', 'quantity': 2.0, 'unit': 'caj'}]"
2026-02-10,PLANES BONES,['11459600'],2,9,"[{'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'FD13LT', 'description': 'FREE DAMM 1/3 LATA LC', 'quantity': 3.0, 'unit': 'caj'}]"
2026-02-10,PRATS PA (ILLA),['11460045'],11,14,"[{'material': 'VE13', 'description': 'AGUA VERI 1/3 VIDRIO RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13V', 'description': 'CAJAS COMPLETAS 1/3 V', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AG0183', 'description': 'VICHY CATALAN GAS 30CL RET 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0236', 'description': ""C.C. AGUA 1/3 VICHY-FONT D'OR"", 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0100', 'description': 'YOSOY SOJA 1L BRIK 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0103', 'description': 'YOSOY AVENA BARISTA 1L BRIK 6U', 'quantity': 4.0, 'unit': 'caj'}, {'material': '0LT0032', 'description': 'CACAOLAT VIDRIO 20CL RET 30U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0029', 'description': 'C.C. CACAOLAT 30 U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0090', 'description': 'LETONA SEMI SIN LACTOSA 1L PET 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}]"
2026-02-10,RACO DE L'IBERIC**,['11459871'],3,5,"[{'material': '0LM0106', 'description': 'BALNIC DETERGENTE AMONIACO 5KG', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM0092', 'description': 'DON PALILLO PALILLOS ENV.1000', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM2485', 'description': 'FILM TRANSPARENTE 45x250', 'quantity': 3.0, 'unit': 'un'}]"
