order_date,client_name,material,description,unit,total_quantity
2026-01-30,CAN BIN RESTAURANTE,0VE0106,PORTIA ROBLE 75CL 6U,caj,1
2026-01-30,CAN RAJOLER,PI12,AGUA PIRINEA 1/2 GAS RET,caj,3
2026-01-30,CAN RAJOLER,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,10
2026-01-30,CAN RAJOLER,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,6
2026-01-30,CAN RAJOLER,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,caj,1
2026-01-30,CAN RAJOLER,0LI0138,BAILEYS ORIGINAL 1L,bot,1
2026-01-30,CAN RAJOLER,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-01-30,CAN RAJOLER,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-01-30,CAN RAJOLER,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,6
2026-01-30,CAN RAJOLER,CJ12V,CAJAS COMPLETAS 1/2 V,caj,3
2026-01-30,CAN RAJOLER,UE902,COPA GRANDE ED,un,12
2026-01-30,CAN RAJOLER,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-01-30,CAN RAJOLER,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-01-30,CAN RAJOLER,FD13,FREE DAMM 1/3 RET.,caj,1
2026-01-30,CAN RAJOLER,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,caj,1
2026-01-30,CAN RAJOLER,0ZU0024,GRANINI PIÑA 20CL 24U,caj,1
2026-01-30,CAN RAJOLER,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,8
2026-01-30,CAN RAJOLER,NTL13B24,NESTEA LIMON 1/3 SR BANDEJA 24U. P.HT,caj,1
2026-01-30,CAN RAJOLER,0RF0482,TRINA NARANJA SLEEK 33CL 24U,caj,1
2026-01-30,CAN RAJOLER,0LI0046,VETERANO BRANDY 1L,bot,1
2026-01-30,CAN RAJOLER,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-01-30,CAN RAJOLER,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-01-30,CAN RAJOLER,0CF0058,XPLICIT DESCAFEINADO 500GR,un,2
2026-01-30,CAN RAJOLER,0AM1634,XPLICIT EDULCORANTE 1G 150U,caj,1
2026-01-30,CAN RAJOLER,0CF0056,XPLICIT MEZCLA 80/20 1KG,un,5
2026-01-30,CANTABRIA RESTAURANT,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,caj,1
2026-01-30,CANTABRIA RESTAURANT,0RF0056,/-AQUARIUS NARANJA 33CL LATA 24U,caj,1
2026-01-30,CANTABRIA RESTAURANT,0AM3565,BARGALLO ACEITE GOURMET SOL GIRASOL 20L,un,2
2026-01-30,CANTABRIA RESTAURANT,0AM1282,BARGALLO OLI GIRASOL 5L,un,1
2026-01-30,CANTABRIA RESTAURANT,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-01-30,CANTABRIA RESTAURANT,0LM2431,BOLSA IND. DE BASURA G120 85x104CM 10U,caj,4
2026-01-30,CANTABRIA RESTAURANT,3ENV0042,C.C. AGUA 1/1 VICHY-FONT D'OR,caj,10
2026-01-30,CANTABRIA RESTAURANT,3ENV0041,C.C. AGUA 1/2 VICHY-FONT D'OR,caj,7
2026-01-30,CANTABRIA RESTAURANT,3ENV0060,C.C.GASEOSA ZALA SANMY 1/2,caj,4
2026-01-30,CANTABRIA RESTAURANT,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,5
2026-01-30,CANTABRIA RESTAURANT,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,1
2026-01-30,CANTABRIA RESTAURANT,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,4
2026-01-30,CANTABRIA RESTAURANT,ED15LN,ESTRELLA DAMM 1/5 LN,caj,1
2026-01-30,CANTABRIA RESTAURANT,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-01-30,CANTABRIA RESTAURANT,0AM0151,FAISAN MACARRONES Nº 6 5KG,un,1
2026-01-30,CANTABRIA RESTAURANT,0AM1112,FAISAN PISTON MEDIADO 5 KG.,un,1
2026-01-30,CANTABRIA RESTAURANT,0LM2485,FILM TRANSPARENTE 45x250,un,1
2026-01-30,CANTABRIA RESTAURANT,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,6
2026-01-30,CANTABRIA RESTAURANT,0AG0005,FONT D.OR NATURAL 1/2 RET 20U,caj,5
2026-01-30,CANTABRIA RESTAURANT,0AG0003,FONT D.OR NATURAL 1L RET 12U,caj,10
2026-01-30,CANTABRIA RESTAURANT,0VE0507,HALLAZGO CRIANZA 75CL 6U,caj,1
2026-01-30,CANTABRIA RESTAURANT,0AM0131,MONTSIÀ ARROZ EXTRA 5 KG.,un,3
2026-01-30,CANTABRIA RESTAURANT,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,un,3
2026-01-30,CANTABRIA RESTAURANT,0AM5510,PROEZA JUDIA BLANCA 3KG 1U,un,3
2026-01-30,CANTABRIA RESTAURANT,0AM5383,PROEZA TOMATE FRITO EXTRA LATA 3KG,un,4
2026-01-30,CANTABRIA RESTAURANT,0AM5388,PROEZA ZANAHORIA RALLADA 3KG,un,1
2026-01-30,CANTABRIA RESTAURANT,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,caj,1
2026-01-30,CANTABRIA RESTAURANT,0AG0011,VICHY CATALAN GAS 1/2 RET 20U,caj,2
2026-01-30,CANTABRIA RESTAURANT,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-01-30,CANTABRIA RESTAURANT,0RF0014,ZALA GASEOSA 50CL VID. RET 20U,caj,4
2026-01-30,CANTINA IES VIC ST TOMAS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,3
2026-01-30,CANTINA IES VIC ST TOMAS,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-01-30,CANTINA IES VIC ST TOMAS,3ENV0029,C.C. CACAOLAT 30 U.,caj,1
2026-01-30,CANTINA IES VIC ST TOMAS,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,1
2026-01-30,CANTINA IES VIC ST TOMAS,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,4
2026-01-30,CANTINA IES VIC ST TOMAS,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-01-30,CASAL GENT GRAN ST.VICENÇ TORELLO,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,1
2026-01-30,CASAL GENT GRAN ST.VICENÇ TORELLO,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,3
2026-01-30,CASAL GENT GRAN ST.VICENÇ TORELLO,0AM0783,LOTUS BISCOFF 300U,caj,2
2026-01-30,CASAL GENT GRAN ST.VICENÇ TORELLO,0AM0783,LOTUS BISCOFF 300U,zpr,1
2026-01-30,CASAL GENT GRAN ST.VICENÇ TORELLO,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,caj,1
2026-01-30,COMERCIAL F.LEIVA,3ENV0041,C.C. AGUA 1/2 VICHY-FONT D'OR,caj,4
2026-01-30,COMERCIAL F.LEIVA,0VE3248,CASA MARIOL VINO GARNATXA TINTO 75CL 6U,caj,2
2026-01-30,COMERCIAL F.LEIVA,3ENV0054,ENVASE GARRAFA FONT D'OR 8L,caj,56
2026-01-30,COMERCIAL F.LEIVA,0AG0047,FONT D.OR NATURAL 8L GARRAFA 1U,caj,56
2026-01-30,COMERCIAL F.LEIVA,0AG0011,VICHY CATALAN GAS 1/2 RET 20U,caj,4
2026-01-30,CRISTIAN LORENTE AINAUD,0AM1278,BARGALLO ACEITE VIRGEN EXTRA 5L,un,1
2026-01-30,CRISTIAN LORENTE AINAUD,0LM2493,GC HIGIENICO 2C. 140S 12U,caj,1
2026-01-30,DROGUERIA JUNYENT,3ENV0042,C.C. AGUA 1/1 VICHY-FONT D'OR,caj,5
2026-01-30,DROGUERIA JUNYENT,3ENV0054,ENVASE GARRAFA FONT D'OR 8L,caj,112
2026-01-30,DROGUERIA JUNYENT,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,5
2026-01-30,DROGUERIA JUNYENT,0AG0003,FONT D.OR NATURAL 1L RET 12U,caj,2
2026-01-30,DROGUERIA JUNYENT,0AG0047,FONT D.OR NATURAL 8L GARRAFA 1U,caj,112
2026-01-30,DROGUERIA JUNYENT,0AG0010,VICHY CATALAN GAS 1L RET 12U,caj,3
2026-01-30,EL 9 TONI PETIT,0AM0357,GALLETAS CORTESIA CAFE&TE 250U,caj,1
2026-01-30,EL 9 TONI PETIT,0CF0056,XPLICIT MEZCLA 80/20 1KG,un,2
2026-01-30,EL CAPUTXI,0RF0019,/-COCA COLA LATA 33CL 24U,caj,1
2026-01-30,EL CAPUTXI,3ENV0029,C.C. CACAOLAT 30 U.,caj,2
2026-01-30,EL CAPUTXI,0LT0020,CACAOLAT ORIGINAL 1L PET 6U,caj,1
2026-01-30,EL CAPUTXI,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",caj,2
2026-01-30,EL CAPUTXI,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,2
2026-01-30,EL CAPUTXI,0AM0783,LOTUS BISCOFF 300U,caj,3
2026-01-30,EL CAPUTXI,0ZU0267,PAGO MELOCOTON 33CL PET 12U,caj,2
2026-01-30,EL CAPUTXI,0ZU0311,PAGO NARANJA   1L PET 6U,caj,1
2026-01-30,EL CAPUTXI,0ZU0270,PAGO PIÑA  100% NATURAL 33CL PET 12U,caj,2
2026-01-30,EL CAPUTXI,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,un,10
2026-01-30,EL GARBI BAR,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,caj,1
2026-01-30,EL GARBI BAR,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,1
2026-01-30,EL GARBI BAR,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,caj,1
2026-01-30,EL GARBI BAR,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-01-30,EL GARBI BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,5
2026-01-30,EL GARBI BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,3
2026-01-30,EL GARBI BAR,0LM0790,"DPALILLO AGITADOR MADERA 110x6x1,5 500U",pak,1
2026-01-30,EL GARBI BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,5
2026-01-30,EL GARBI BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,3
2026-01-30,EL GARBI BAR,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-01-30,EL GARBI BAR,0LI0002,LA GUITA MANZANILLA 75CL,bot,3
2026-01-30,EL GARBI BAR,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,3
2026-01-30,EL GARBI BAR,0AM1290,XPLICIT AZUCAR 7GR  1000U,caj,1
2026-01-30,EL GARBI BAR,0AM1634,XPLICIT EDULCORANTE 1G 150U,caj,1
2026-01-30,EL GARBI BAR,0CF0080,XPLICIT NATURAL CREMOSO 1KG,un,1
2026-01-30,EL TIRO DE GRANOLLERS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,3
2026-01-30,EL TIRO DE GRANOLLERS,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-01-30,EL TIRO DE GRANOLLERS,0CF1135,GARRIGA S.EXPRES NATURAL BOLSA 1KG 1U,un,1
2026-01-30,EPICUS BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,5
2026-01-30,EPICUS BAR,0LM2483,COMBO VASO+TAPA NAT 4OZ 120CC 50U,pak,1
2026-01-30,EPICUS BAR,0LM2488,COMBO VASO+TAPA NAT 7OZ 200CC 50U,pak,1
2026-01-30,EPICUS BAR,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,pak,1
2026-01-30,EPICUS BAR,0LM0790,"DPALILLO AGITADOR MADERA 110x6x1,5 500U",pak,1
2026-01-30,EPICUS BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-01-30,EPICUS BAR,FD13,FREE DAMM 1/3 RET.,caj,1
2026-01-30,EPICUS BAR,FDL13,FREE DAMM LIMON 1/3 RET. PP,caj,1
2026-01-30,EPICUS BAR,0LM2423,MIKRAL ENVAS RECT.BISAGRA 750-PP-50U,caj,1
2026-01-30,ESCOLA D'HOSTALERIA D'OSONA,0AM4005,BORNIER MOSTAZA SABOR INTENSO DIJON 1KG,un,1
2026-01-30,ESCOLA D'HOSTALERIA D'OSONA,0AM0242,GALLO PAJARITAS (LAZOS) VEGETAL 3KG,un,2
2026-01-30,ESCOLA D'HOSTALERIA D'OSONA,0AM4014,GOYA LECHE DE COCO 40CL,un,4
2026-01-30,ESCOLA D'HOSTALERIA D'OSONA,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,un,10
2026-01-30,ESCOLA D'HOSTALERIA D'OSONA,0AM5389,PROEZA MAIZ DULCE EN GRANO LATA 3KG,un,3
2026-01-30,ESCOLA D'HOSTALERIA D'OSONA,0AM0081,REDONDO ALCAPARRAS 800 G.,un,1
2026-01-30,ESCOLA D'HOSTALERIA D'OSONA,0AM1061,"REDONDO PEPINILLOS 300/400 2,5 KG.",un,1
2026-01-30,ESCOLA D'HOSTALERIA D'OSONA,0AM5250,VERISOL RELLENA ANCHOA 200/220,un,9
2026-01-30,ESTUDIANTIL BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,7
2026-01-30,ESTUDIANTIL BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,4
2026-01-30,ESTUDIANTIL BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,6
2026-01-30,ESTUDIANTIL BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,4
2026-01-30,ESTUDIANTIL BAR,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-01-30,EXTREMEÑOS BAR,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-01-30,EXTREMEÑOS BAR,0CF0374,BONKA INTENSO NATURAL 1KG,un,6
2026-01-30,EXTREMEÑOS BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,4
2026-01-30,EXTREMEÑOS BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,8
2026-01-30,EXTREMEÑOS BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,4
2026-01-30,EXTREMEÑOS BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,7
2026-01-30,EXTREMEÑOS BAR,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-01-30,EXTREMEÑOS BAR,VO15LN,VOLL DAMM 1/5 LN,caj,1
2026-01-30,FELIUBADALO,0AG0080,VICHY CATALAN FRUIT MANZANA 1/2 PET 24U,caj,1
2026-01-30,FELIUBADALO,0AG0081,"VICHY CATALAN FRUIT NARANJA 1,2L PET 6U",caj,1
2026-01-30,FELIUBADALO,0AG0078,VICHY CATALAN FRUIT NARANJA 1/2 PET 24U,caj,1
2026-01-30,FELIUBADALO,0AG0046,"VICHY CATALAN GAS 1,2L PET 6U",caj,13
2026-01-30,FELIUBADALO,0AG0026,VICHY CATALAN LIMON 1/3 LATA 24U,caj,1
2026-01-30,FELIUBADALO,0AG0111,VICHY CATALAN PLUS LIMA LIMON 1/3 LT 24U,caj,1
2026-01-30,FELIUBADALO,0AG0125,VICHY FRUIT PIÑA-COCO 1/2 PET 24U,caj,1
2026-01-30,FONDA VILASECA,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",caj,1
2026-01-30,FONDA VILASECA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,2
2026-01-30,FONDA VILASECA,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,2
2026-01-30,FONDA VILASECA,0AM0161,GALLO TORTELINIS RELLENOS DE CARNE 2 KG.,un,1
2026-01-30,FONDA VILASECA,0AM0421,"MILLAS ALIOLI CUBO 1,85L",un,1
2026-01-30,FONDA VILASECA,0AM5391,PROEZA REMOLACHA RALLADA 3KG,un,1
2026-01-30,FONDA VILASECA,0AM5386,"PROEZA TOMATE ENTERO ""PELADO"" 5KG",un,3
2026-01-30,FORN L'ANTIC,0LT0528,LA LEVANTINA ALMENDRA ESP. HOST 1L 6U,caj,1
2026-01-30,FORN L'ANTIC,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,2
2026-01-30,FORN L'ANTIC,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,caj,2
2026-01-30,FORN SANT ALBERT,0RF0019,/-COCA COLA LATA 33CL 24U,caj,1
2026-01-30,FORN SANT ALBERT,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",caj,3
2026-01-30,FORN VALERO,0RF0022,/-AQUARIUS LIMON 33CL LATA 24U,caj,1
2026-01-30,FORN VALERO,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,caj,1
2026-01-30,FORN VALERO,3ENV0029,C.C. CACAOLAT 30 U.,caj,1
2026-01-30,FORN VALERO,3ENV1281,C.C. LECHE LETONA (NUEVO),caj,4
2026-01-30,FORN VALERO,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,1
2026-01-30,FORN VALERO,0LM2488,COMBO VASO+TAPA NAT 7OZ 200CC 50U,pak,2
2026-01-30,FORN VALERO,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,pak,2
2026-01-30,FORN VALERO,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,1
2026-01-30,FORN VALERO,0AG0004,FONT D.OR NATURAL 1/2 PET 24U,caj,1
2026-01-30,FORN VALERO,0CF1135,GARRIGA S.EXPRES NATURAL BOLSA 1KG 1U,un,2
2026-01-30,FORN VALERO,0LM1718,GC MINI SERVICIOS 1C 17X17 400U 10PQ,caj,1
2026-01-30,FORN VALERO,0ZU0024,GRANINI PIÑA 20CL 24U,caj,1
2026-01-30,FORN VALERO,0LT0009,LETONA GRAN CREME 1L VR 12U,caj,4
2026-01-30,FORN VALERO,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,1
2026-01-30,FORN VALERO,0CF1122,MOMENT TEA  CHAI TEA LATTE 10U,caj,1
2026-01-30,FORN VALERO,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,caj,1
2026-01-30,Forn de Pa Gaba,0ZU0755,GRANINI MELOCOTON 3X20CL MINIBRICK 30U,caj,1
2026-01-30,Forn de Pa Gaba,0ZU0086,GRANINI NARANJA 20CL MINIBRIK 30U,caj,1
2026-01-30,Forn de Pa Gaba,0ZU0754,GRANINI PIÑA 3X20CL MINIBRICK 30U,caj,1
2026-01-30,GRANGES LA CATALANA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-01-30,GRANGES LA CATALANA,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,1
2026-01-30,GRANGES LA CATALANA,ED15LN,ESTRELLA DAMM 1/5 LN,caj,1
2026-01-30,GRANGES LA CATALANA,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-01-30,GRANJA VINALLONGA,3ENV0029,C.C. CACAOLAT 30 U.,caj,3
2026-01-30,GRANJA VINALLONGA,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,3
2026-01-30,GRANJA VINALLONGA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-01-30,GRANJA VINALLONGA,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,1
2026-01-30,GRANJA VINALLONGA,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,1
2026-01-30,GRANJA VINALLONGA,FD15,FREE DAMM 1/5 LN RET.,caj,1
2026-01-30,HOSPITAL DE MANLLEU CAFETERIA,0ZU0027,LAMBDA MELOCOTON SIN 20CL 24U,caj,2
2026-01-30,HOSPITAL DE MANLLEU CAFETERIA,0ZU0028,LAMBDA NARANJA SIN 20CL 24U,caj,2
2026-01-30,HOSPITAL DE MANLLEU CUINA,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,38
2026-01-30,HOSPITAL DE VIC CAFETERIA,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,20
2026-01-30,HOSPITAL DE VIC CAFETERIA,0AG0004,FONT D.OR NATURAL 1/2 PET 24U,caj,20
2026-01-30,HOSPITAL DE VIC CAFETERIA,0AG0006,FONT D.OR NATURAL 1/3 PET 35U,caj,20
2026-01-30,HOSPITAL DE VIC CAFETERIA,0ZU0028,LAMBDA NARANJA SIN 20CL 24U,caj,4
2026-01-30,HOSPITAL DE VIC CAFETERIA,0ZU0029,LAMBDA PIÑA  SIN 20CL 24U,caj,4
2026-01-30,HOSPITAL DE VIC CUINA,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,40
2026-01-30,HOSPITAL DE VIC CUINA,0ZU0027,LAMBDA MELOCOTON SIN 20CL 24U,caj,3
2026-01-30,IBERICUS CENTRAL,0CF1031,BONKA ESSENTIA AMÉRICAS 100% ARÁBICA 1KG,un,80
2026-01-30,IBERICUS CENTRAL,0CF0355,BONKA ESSENTIA DESCAFEINADO GRANO 500G,un,10
2026-01-30,IBERICUS CENTRAL,0LM2483,COMBO VASO+TAPA NAT 4OZ 120CC 50U,pak,20
2026-01-30,IBERICUS CENTRAL,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,pak,20
2026-01-30,IBERICUS CENTRAL,0AM3587,DDI AZUCAR BLANCO 6G 1000U,caj,10
2026-01-30,IBERICUS CENTRAL,0LM0588,DPALILLO CAÑAS RAYAS ESPIR COLORS 200X6,un,20
2026-01-30,IBERICUS CENTRAL,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,50
2026-01-30,IBERICUS CENTRAL,0LT0034,"LETONA SEMI ESPEC HOSTELERIA PET 1,5L 6U",caj,64
2026-01-30,IBERICUS CENTRAL,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,15
2026-01-30,IBERICUS CENTRAL,0CF1028,MALONGO EXPRESO INTENSO CAPSULAS 6G 120U,caj,5
2026-01-30,IBERICUS CENTRAL,0CF1140,MOMENT TEA MANZANILLA 100U,caj,5
2026-01-30,IBERICUS CENTRAL,0CF0419,MOMENT TEA NEGRO SUE. CAN. 15U,caj,5
2026-01-30,IBERICUS CENTRAL,0LM2498,VASO CAFE+LECHE PAPEL NAT 8OZ 250CC 50U,pak,10
2026-01-30,IBERICUS CENTRAL,0AM1634,XPLICIT EDULCORANTE 1G 150U,caj,30
2026-01-30,"L,ESTACIO DE SERVEI",BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-01-30,"L,ESTACIO DE SERVEI",3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-01-30,"L,ESTACIO DE SERVEI",CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,3
2026-01-30,"L,ESTACIO DE SERVEI",UT302,COPA 30 CL TURIA,un,12
2026-01-30,"L,ESTACIO DE SERVEI",UE902,COPA GRANDE ED,un,12
2026-01-30,"L,ESTACIO DE SERVEI",UE903,COPA PEQUEÑA ED,un,12
2026-01-30,"L,ESTACIO DE SERVEI",ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-01-30,"L,ESTACIO DE SERVEI",ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-01-30,"L,ESTACIO DE SERVEI",0LM0038,FLOQUET LEJIA 5L  3U,caj,1
2026-01-30,"L,ESTACIO DE SERVEI",0ZU0020,GRANINI MELOCOTON  20CL 24U,caj,2
2026-01-30,"L,ESTACIO DE SERVEI",0ZU0021,GRANINI NARANJA 20CL 24U,caj,2
2026-01-30,"L,ESTACIO DE SERVEI",0ZU0024,GRANINI PIÑA 20CL 24U,caj,1
2026-01-30,"L,ESTACIO DE SERVEI",0AM1978,"MALDON SAL MARINA EN ESCAMAS 1,4 KG",un,1
2026-01-30,"L,ESTACIO DE SERVEI",0AM5386,"PROEZA TOMATE ENTERO ""PELADO"" 5KG",un,3
2026-01-30,"L,ESTACIO DE SERVEI",0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-01-30,LA CABANYA CAFETERIA,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-01-30,LA CABANYA CAFETERIA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,13
2026-01-30,LA CABANYA CAFETERIA,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-01-30,LA CABANYA CAFETERIA,0LM1158,GC SERV.MINI SERVICIO BLC 1C.17x17 400U,un,20
2026-01-30,LA CABANYA CAFETERIA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,10
2026-01-30,LA CABANYA CAFETERIA,VO13,VOLL-DAMM 1/3 RET.,caj,3
2026-01-30,LA FLECA D'EN GREC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,5
2026-01-30,LA FLECA D'EN GREC,UE902,COPA GRANDE ED,un,6
2026-01-30,LA FLECA D'EN GREC,DL13,DAMM LEMON 1/3 RET,caj,1
2026-01-30,LA FLECA D'EN GREC,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,1
2026-01-30,LA FLECA D'EN GREC,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,caj,2
2026-01-30,LA FLECA D'EN GREC,TU13,TURIA 1/3 RET.,caj,1
2026-01-30,LA GAMBA BAR,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-01-30,LA GAMBA BAR,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-01-30,LA GAMBA BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,9
2026-01-30,LA GAMBA BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,5
2026-01-30,LA GAMBA BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,6
2026-01-30,LA GAMBA BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,5
2026-01-30,LA GAMBA BAR,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,2
2026-01-30,LA GAMBA BAR,0AG0004,FONT D.OR NATURAL 1/2 PET 24U,caj,2
2026-01-30,LA GAMBA BAR,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,caj,2
2026-01-30,LA GAMBA BAR,0AM3864,FRIMASOL ACEITE GIRASOL 25L,un,1
2026-01-30,LA GAMBA BAR,0RF0012,FUENTPINOS GASEOSA  500 PET 12U,caj,2
2026-01-30,LA GAMBA BAR,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,3
2026-01-30,LA GAMBA BAR,0RF0010,"LIMON GLAS 1,5 S/R 6U",caj,1
2026-01-30,LA GAMBA BAR,TU30,TURIA BARRIL 30L.,brl,1
2026-01-30,LA GAMBA BAR,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-01-30,LA GAMBA BAR,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-01-30,LA GAMBA BAR,0CF0080,XPLICIT NATURAL CREMOSO 1KG,un,4
