Material,TpMt,UMA,Contador,Denom.,Código EAN/UPC,Longitud,Unidad dimensión,Ancho,Unidad dimensión,Altura,Unidad dimensión,Unidad dimensión,Volumen,UV,UV,Peso bruto,Un,Un,Peso neto,Un,Jquía.productos
VE51SPN,ZFIN,GAR,1,3,8413384523164,180,MM,156,MM,322,MM,MM,5,L,L,5.207,KG,KG,15.615,KG,00AG0870203901
VE51SPN,ZFIN,PAL,36,1,48413384524565,80,CM,120,CM,147,CM,CM,540,L,L,587.16,KG,KG,15.615,KG,00AG0870203901
VE51SPN,ZFIN,Y04,1,1,504389,0,,0,,0,,,0,,,0,,,15.615,KG,00AG0870203901
VE51SPN,ZFIN,Y35,1,1,504390,0,,0,,0,,,0,,,0,,,15.615,KG,00AG0870203901
VE32SPX,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32SPX,ZFIN,ZOP,45,1,,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32SPX,ZFIN,ZPM,45,1,,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32SPX,ZFIN,MNT,9,1,,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32SPX,ZFIN,L,1000,18000,,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32SPX,ZFIN,ZCE,100,150,,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32SPX,ZFIN,ZPE,4500,100,,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32SPX,ZFIN,ZPA,3938,100,,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32SPX,ZFIN,CAM,1260,1,,0,,0,,0,,,0,,,25235,KG,KG,19,KG,00AG0870200201
VE32SPX,ZFIN,PAL,45,1,,80,CM,120,CM,177,CM,CM,810,L,L,880.2,KG,KG,19,KG,00AG0870200201
VE32SPX,ZFIN,UN,1,12,8413384222005,88,MM,88,MM,318,MM,MM,1.5,L,L,1.583,KG,KG,19,KG,00AG0870200201
VE32SPX,ZFIN,CAJ,1,1,8413384020007,352,MM,265,MM,325,MM,MM,18,L,L,19.56,KG,KG,19,KG,00AG0870200201
VE32SPX,ZFIN,BOT,1,12,8413384222005,88,MM,88,MM,318,MM,MM,1.5,L,L,1.583,KG,KG,19,KG,00AG0870200201
VE32SPX,ZFIN,Y04,1,1,503745,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32SPX,ZFIN,Y35,1,1,503746,0,,0,,0,,,0,,,0,,,19,KG,00AG0870200201
VE32P6X,ZFIN,BOT,1,6,8413384222005,88,MM,88,MM,318,MM,MM,1.5,L,L,1.583,KG,KG,9.5,KG,00AG0870200101
VE32P6X,ZFIN,CAM,2520,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,9.5,KG,00AG0870200101
VE32P6X,ZFIN,CAJ,1,1,8413384220001,264,MM,176,MM,318,MM,MM,9,L,L,9.9,KG,KG,9.5,KG,00AG0870200101
VE32P6X,ZFIN,L,1000,9000,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6X,ZFIN,MNT,21,1,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6X,ZFIN,PAK,1,1,8413384220001,264,MM,176,MM,318,MM,MM,9,L,L,9.9,KG,KG,9.5,KG,00AG0870200101
VE32P6X,ZFIN,PAL,84,1,38413384000123,80,CM,120,CM,144,CM,CM,756,L,L,831.6,KG,KG,9.5,KG,00AG0870200101
VE32P6X,ZFIN,UN,1,6,8413384222005,88,MM,88,MM,318,MM,MM,1.5,L,L,1.583,KG,KG,9.5,KG,00AG0870200101
VE32P6X,ZFIN,Y04,1,1,500986,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6X,ZFIN,Y34,1,1,500985,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6X,ZFIN,ZCE,100,75,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6X,ZFIN,ZOP,84,1,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6X,ZFIN,ZPA,7875,100,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6X,ZFIN,ZPE,8400,100,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6X,ZFIN,ZPM,84,1,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6X,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,ZOP,84,1,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,ZPM,84,1,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,MNT,21,1,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,L,1000,9000,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,ZPE,8400,100,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,ZPA,7875,100,,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,UN,1,6,8413384222005,88,MM,88,MM,308,MM,MM,1.5,L,L,1.54,KG,KG,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,CAJ,1,1,8413384220001,263,MM,175,MM,308,MM,MM,9,L,L,9.9,KG,KG,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,BOT,1,6,8413384222005,88,MM,88,MM,308,MM,MM,1.5,L,L,1.54,KG,KG,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,PAK,1,1,8413384220001,263,MM,175,MM,308,MM,MM,9,L,L,9.6,KG,KG,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,PAL,84,1,18413384523840,80,CM,120,CM,139,CM,CM,756,L,L,806.4,KG,KG,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,Y04,1,1,501926,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,Y34,1,1,501927,0,,0,,0,,,0,,,0,,,9.5,KG,00AG0870200101
VE32P6NN,ZFIN,CAM,2688,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,9.5,KG,00AG0870200101
VE13SPX,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPX,ZFIN,ZOP,64,1,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPX,ZFIN,ZPM,64,1,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPX,ZFIN,MNT,8,1,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPX,ZFIN,L,1000,11550,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPX,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPX,ZFIN,ZPE,6400,100,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPX,ZFIN,ZPA,6000,100,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPX,ZFIN,CAM,1920,1,,0,,0,,0,,,0,,,25235,KG,KG,12.5,KG,00AG0870
VE13SPX,ZFIN,PAL,64,1,,80,CM,120,CM,167,CM,CM,739.2,L,L,824.96,KG,KG,12.5,KG,00AG0870
VE13SPX,ZFIN,UN,1,35,8413384010008,57,MM,57,MM,183,MM,MM,0.33,L,L,0.357,KG,KG,12.5,KG,00AG0870
VE13SPX,ZFIN,CAJ,1,1,8413384111002,408,MM,290,MM,190,MM,MM,11.55,L,L,12.89,KG,KG,12.5,KG,00AG0870
VE13SPX,ZFIN,BOT,1,35,8413384010008,57,MM,57,MM,183,MM,MM,0.33,L,L,0.357,KG,KG,12.5,KG,00AG0870
VE13SPX,ZFIN,Y04,1,1,501322,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPX,ZFIN,Y35,1,1,501321,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPNN,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,ZOP,64,1,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,ZPM,64,1,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,MNT,8,1,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,L,1000,11550,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,ZPE,6400,100,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,ZPA,6000,100,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,UN,1,35,8413384010008,57,MM,57,MM,177,MM,MM,0.33,L,L,0.351,KG,KG,12.3,KG,00AG0870
VE13SPNN,ZFIN,CAJ,1,1,8413384111002,408,MM,290,MM,182,MM,MM,11.55,L,L,12.69,KG,KG,12.3,KG,00AG0870
VE13SPNN,ZFIN,BOT,1,35,8413384010008,57,MM,57,MM,177,MM,MM,0.33,L,L,0.351,KG,KG,12.3,KG,00AG0870
VE13SPNN,ZFIN,PAL,64,1,48413384111000,80,CM,120,CM,160,CM,CM,739.2,L,L,812.16,KG,KG,12.3,KG,00AG0870
VE13SPNN,ZFIN,Y04,1,1,501323,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,Y35,1,1,501324,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SPNN,ZFIN,CAM,2048,1,,0,,0,,0,,,0,,,25235,KG,KG,12.3,KG,00AG0870
VE13SPN,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPN,ZFIN,ZOP,64,1,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPN,ZFIN,ZPM,64,1,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPN,ZFIN,MNT,8,1,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPN,ZFIN,L,100,1155,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPN,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPN,ZFIN,ZPE,6400,100,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPN,ZFIN,ZPA,6000,100,,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPN,ZFIN,CAM,1920,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,12.5,KG,00AG0870
VE13SPN,ZFIN,CAJ,1,1,8413384111002,408,MM,190,MM,290,MM,MM,11.55,L,L,12.89,KG,KG,12.5,KG,00AG0870
VE13SPN,ZFIN,PAL,64,1,38413384111003,80,CM,120,CM,167,CM,CM,739.2,L,L,824.96,KG,KG,12.5,KG,00AG0870
VE13SPN,ZFIN,UN,1,35,8413384010008,5.7,CM,5.7,CM,18.3,CM,CM,0.33,L,L,0.357,KG,KG,12.5,KG,00AG0870
VE13SPN,ZFIN,BOT,1,35,8413384010008,5.7,CM,5.7,CM,18.3,CM,CM,0.33,L,L,0.357,KG,KG,12.5,KG,00AG0870
VE13SPN,ZFIN,Y04,1,1,501924,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SPN,ZFIN,Y35,1,1,501925,0,,0,,0,,,0,,,0,,,12.5,KG,00AG0870
VE13SN,ZFIN,BOT,1,35,8413384010008,57,MM,57,MM,177,MM,MM,0.33,L,L,0.351,KG,KG,12.3,KG,00AG0870
VE13SN,ZFIN,CAJ,1,1,8413384111002,408,MM,290,MM,182,MM,MM,11.55,L,L,12.69,KG,KG,12.3,KG,00AG0870
VE13SN,ZFIN,L,1000,11550,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,MNT,8,1,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,PAL,64,1,58413384111007,80,CM,120,CM,160,CM,CM,739.2,L,L,812.16,KG,KG,12.3,KG,00AG0870
VE13SN,ZFIN,UN,1,35,8413384010008,57,MM,57,MM,177,MM,MM,0.33,L,L,0.351,KG,KG,12.3,KG,00AG0870
VE13SN,ZFIN,Y04,1,1,501323,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,Y35,1,1,501324,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,ZOP,64,1,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,ZPA,6000,100,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,ZPE,6400,100,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,ZPM,64,1,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,12.3,KG,00AG0870
VE13SN,ZFIN,CAM,2048,1,,0,,0,,0,,,0,,,25235,KG,KG,12.3,KG,00AG0870
VE12SPX,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE12SPX,ZFIN,ZOP,63,1,,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE12SPX,ZFIN,ZPM,63,1,,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE12SPX,ZFIN,MNT,9,1,,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE12SPX,ZFIN,L,1000,12000,,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE12SPX,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE12SPX,ZFIN,ZPE,6300,100,,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE12SPX,ZFIN,ZPA,5906,100,,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE12SPX,ZFIN,CAM,1890,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,12.7,KG,00AG0870200401
VE12SPX,ZFIN,PAL,63,1,,80,CM,120,CM,165,CM,CM,756,L,L,825.3,KG,KG,12.7,KG,00AG0870200401
VE12SPX,ZFIN,UN,1,24,8413384040005,65,MM,65,MM,209,MM,MM,0.5,L,L,0.529,KG,KG,12.7,KG,00AG0870200401
VE12SPX,ZFIN,CAJ,1,1,8413384444001,400,MM,265,MM,215,MM,MM,12,L,L,13.1,KG,KG,12.7,KG,00AG0870200401
VE12SPX,ZFIN,BOT,1,24,8413384040005,65,MM,65,MM,209,MM,MM,0.5,L,L,0.529,KG,KG,12.7,KG,00AG0870200401
VE12SPX,ZFIN,Y04,1,1,501435,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE12SPX,ZFIN,Y35,1,1,501436,0,,0,,0,,,0,,,0,,,12.7,KG,00AG0870200401
VE11SR,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,ZOP,76,1,,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,ZPM,76,1,,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,MNT,19,1,,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,L,1000,6000,,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,ZCE,100,100,,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,ZPE,7600,100,,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,ZPA,7600,100,,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,CAM,2432,1,,0,CM,0,CM,0,CM,CM,0,,,25235,KG,KG,9.67,KG,00AG0870204201
VE11SR,ZFIN,UN,1,6,8413384503111,89,MM,89,MM,319,MM,MM,2.527,DM3,DM3,0,KG,KG,9.67,KG,00AG0870204201
VE11SR,ZFIN,CAJ,1,1,8413384502619,272,MM,182,MM,331,MM,MM,6,L,L,9.99,KG,KG,9.67,KG,00AG0870204201
VE11SR,ZFIN,BOT,1,6,8413384503111,89,MM,89,MM,319,MM,MM,2.527,DM3,DM3,0,KG,KG,9.67,KG,00AG0870204201
VE11SR,ZFIN,Y05,1,1,503087,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,Y17,1,1,503088,0,,0,,0,,,0,,,0,,,9.67,KG,00AG0870204201
VE11SR,ZFIN,PAL,76,1,,0,CM,0,CM,147,CM,CM,0,,,759.24,KG,KG,9.67,KG,00AG0870204201
UXI015,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.18,KG,01CZ0113
UXI015,ZPLV,ZOP,1152,1,,0,,0,,0,,,0,,,0,,,0.18,KG,01CZ0113
UXI015,ZPLV,ZPE,1152,1,,0,,0,,0,,,0,,,0,,,0.18,KG,01CZ0113
UXI015,ZPLV,CAM,36864,1,,0,,0,,0,,,0,,,0,,,0.18,KG,01CZ0113
UXI015,ZPLV,L,50,100,,0,,0,,0,,,0,,,0,,,0.18,KG,01CZ0113
UXI015,ZPLV,CAJ,6,1,,27.1,CM,18.2,CM,12.2,CM,CM,0.047,HL,HL,1.08,KG,KG,0.18,KG,01CZ0113
UXI015,ZPLV,PAL,1152,1,,0,CM,0,CM,185,CM,CM,1.728,M3,M3,224.64,KG,KG,0.18,KG,01CZ0113
UXI015,ZPLV,UN,1,1,38417306300155,0,CM,8.5,CM,12,CM,CM,0.735,DM3,DM3,0.18,KG,KG,0.18,KG,01CZ0113
UX1076,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,105,KG,01CZ0101
UX1076,ZPLV,CAJ,1,1,,0,,0,,0,,,0,,,0,,,105,KG,01CZ0101
UX1076,ZPLV,ZOP,1,1,,0,,0,,0,,,0,,,0,,,105,KG,01CZ0101
UX1076,ZPLV,ZPM,1,1,,0,,0,,0,,,0,,,0,,,105,KG,01CZ0101
UX1076,ZPLV,ZPA,1,1,,0,,0,,0,,,0,,,0,,,105,KG,01CZ0101
UX1076,ZPLV,ZPE,1,1,,0,,0,,0,,,0,,,0,,,105,KG,01CZ0101
UX1076,ZPLV,CAM,20,1,,0,,0,,0,,,0,,,0,,,105,KG,01CZ0101
UX1076,ZPLV,PAL,1,1,,0,CM,0,CM,175.7,CM,CM,1.344,M3,M3,105,KG,KG,105,KG,01CZ0101
UX1076,ZPLV,UN,1,1,38427338300764,59.5,CM,75,CM,175.7,CM,CM,1.08,DM3,DM3,105,KG,KG,105,KG,01CZ0101
UX0016,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.267,KG,01CZ0101
UX0016,ZPLV,ZOP,800,1,,0,,0,,0,,,0,,,0,,,0.267,KG,01CZ0101
UX0016,ZPLV,ZPM,800,1,,0,,0,,0,,,0,,,0,,,0.267,KG,01CZ0101
UX0016,ZPLV,ZPE,800,1,,0,,0,,0,,,0,,,0,,,0.267,KG,01CZ0101
UX0016,ZPLV,ZPA,800,1,,0,,0,,0,,,0,,,0,,,0.267,KG,01CZ0101
UX0016,ZPLV,CAM,25600,1,,0,,0,,0,,,0,,,0,,,0.267,KG,01CZ0101
UX0016,ZPLV,CAJ,40,1,,60,CM,40,CM,30,CM,CM,18.63,DM3,DM3,10.8,KG,KG,0.267,KG,01CZ0101
UX0016,ZPLV,PAL,800,1,,80,CM,120,CM,165,CM,CM,1.344,M3,M3,236,KG,KG,0.267,KG,01CZ0101
UX0016,ZPLV,UN,1,1,,26,CM,30,CM,3,CM,CM,1.08,DM3,DM3,0.27,KG,KG,0.267,KG,01CZ0101
UV500,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.63,KG,01CZ0102568201
UV500,ZPLV,ZOP,1134,1,,0,,0,,0,,,0,,,0,,,0.63,KG,01CZ0102568201
UV500,ZPLV,ZPM,1134,1,,0,,0,,0,,,0,,,0,,,0.63,KG,01CZ0102568201
UV500,ZPLV,ZPE,1134,1,,0,,0,,0,,,0,,,0,,,0.63,KG,01CZ0102568201
UV500,ZPLV,ZPA,1134,1,,0,,0,,0,,,0,,,0,,,0.63,KG,01CZ0102568201
UV500,ZPLV,CAJ,6,1,,25,CM,17,CM,16,CM,CM,0.068,HL,HL,3.78,KG,KG,0.63,KG,01CZ0102568201
UV500,ZPLV,PAL,1134,1,18493443155007,120,CM,80,CM,165,CM,CM,1.44,M3,M3,714.42,KG,KG,0.63,KG,01CZ0102568201
UV500,ZPLV,UN,1,1,4001852043401,8,CM,8,CM,14.5,CM,CM,0.928,DM3,DM3,0.63,KG,KG,0.63,KG,01CZ0102568201
UV500,ZPLV,L,100,33,,0,,0,,0,,,0,,,0,,,0.63,KG,01CZ0102568201
UV105N,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.191,KG,01CZ0102
UV105N,ZPLV,ZOP,960,1,,0,,0,,0,,,0,,,0,,,0.191,KG,01CZ0102
UV105N,ZPLV,ZPE,960,1,,0,,0,,0,,,0,,,0,,,0.191,KG,01CZ0102
UV105N,ZPLV,CAM,30720,1,,0,,0,,0,,,0,,,0,,,0.191,KG,01CZ0102
UV105N,ZPLV,L,100,30,,0,,0,,0,,,0,,,0,,,0.191,KG,01CZ0102
UV105N,ZPLV,CAJ,6,1,,29,CM,19.1,CM,15.5,CM,CM,0.086,HL,HL,1.271,KG,KG,0.191,KG,01CZ0102
UV105N,ZPLV,PAL,960,1,,80,CM,120,CM,174,CM,CM,1.67,M3,M3,203.36,KG,KG,0.191,KG,01CZ0102
UV105N,ZPLV,UN,1,1,38403817981051,0,CM,7.5,CM,15,CM,CM,0,DM3,DM3,0.212,KG,KG,0.191,KG,01CZ0102
UV020X,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.297,KG,01CZ0102
UV020X,ZPLV,ZOP,720,1,,0,,0,,0,,,0,,,0,,,0.297,KG,01CZ0102
UV020X,ZPLV,ZPM,720,1,,0,,0,,0,,,0,,,0,,,0.297,KG,01CZ0102
UV020X,ZPLV,ZPE,720,1,,0,,0,,0,,,0,,,0,,,0.297,KG,01CZ0102
UV020X,ZPLV,ZPA,720,1,,0,,0,,0,,,0,,,0,,,0.297,KG,01CZ0102
UV020X,ZPLV,CAM,23040,1,,0,,0,,0,,,0,,,0,,,0.297,KG,01CZ0102
UV020X,ZPLV,CAJ,60,1,,56,CM,46,CM,46,CM,CM,0.118,M3,M3,19.667,KG,KG,0.297,KG,01CZ0102
UV020X,ZPLV,PAL,720,1,,120,CM,80,CM,153,CM,CM,1.469,M3,M3,236,KG,KG,0.297,KG,01CZ0102
UV020X,ZPLV,UN,1,1,38404403280206,10,CM,11,CM,14,CM,CM,0.002,M3,M3,0.324,KG,KG,0.297,KG,01CZ0102
UT310CAT,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAT,ZPLV,ZOP,250,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAT,ZPLV,ZPE,250,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAT,ZPLV,CAM,8000,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAT,ZPLV,BOL,100,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAT,ZPLV,CAJ,30,1,,60,CM,25,CM,50,CM,CM,75,DM3,DM3,14.4,KG,KG,0.4,KG,01CZ0122
UT310CAT,ZPLV,PAL,250,1,,80,CM,120,CM,100,CM,CM,0.96,M3,M3,120,KG,KG,0.4,KG,01CZ0122
UT310CAT,ZPLV,UN,1,1,38429347273107,25.5,CM,1.2,CM,35.7,CM,CM,1092.42,CM3,CM3,0.48,KG,KG,0.4,KG,01CZ0122
UT310CAS,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAS,ZPLV,ZOP,250,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAS,ZPLV,ZPE,250,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAS,ZPLV,CAM,8000,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAS,ZPLV,BOL,100,1,,0,,0,,0,,,0,,,0,,,0.4,KG,01CZ0122
UT310CAS,ZPLV,CAJ,30,1,,60,CM,25,CM,50,CM,CM,75,DM3,DM3,14.4,KG,KG,0.4,KG,01CZ0122
UT310CAS,ZPLV,PAL,250,1,,80,CM,120,CM,100,CM,CM,0.96,M3,M3,120,KG,KG,0.4,KG,01CZ0122
UT310CAS,ZPLV,UN,1,1,38429349273105,25.5,CM,1.2,CM,35.7,CM,CM,1092.42,CM3,CM3,0.48,KG,KG,0.4,KG,01CZ0122
UT307,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.008,KG,01CZ0122
UT307,ZPLV,ZOP,48000,1,,0,,0,,0,,,0,,,0,,,0.008,KG,01CZ0122
UT307,ZPLV,ZPE,48000,1,,0,,0,,0,,,0,,,0,,,0.008,KG,01CZ0122
UT307,ZPLV,CAJ,1200,1,,32,CM,22,CM,30,CM,CM,21.12,DM3,DM3,10.8,KG,KG,0.008,KG,01CZ0122
UT307,ZPLV,PAL,48000,1,,80,CM,120,CM,135,CM,CM,1.296,M3,M3,432,KG,KG,0.008,KG,01CZ0122
UT307,ZPLV,UN,1,1,38417913273026,14,CM,7,CM,0.1,CM,CM,9.8,CM3,CM3,0.009,KG,KG,0.008,KG,01CZ0122
UT306,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.445,KG,01CZ0122
UT306,ZPLV,ZOP,1056,1,,0,,0,,0,,,0,,,0,,,0.445,KG,01CZ0122
UT306,ZPLV,ZPM,1056,1,,0,,0,,0,,,0,,,0,,,0.445,KG,01CZ0122
UT306,ZPLV,ZPE,1056,1,,0,,0,,0,,,0,,,0,,,0.445,KG,01CZ0122
UT306,ZPLV,CAM,33792,1,,0,,0,,0,,,0,,,0,,,0.445,KG,01CZ0122
UT306,ZPLV,L,100,33,,0,,0,,0,,,0,,,0,,,0.445,KG,01CZ0122
UT306,ZPLV,CAJ,6,1,,27.5,CM,18.8,CM,14.6,CM,CM,1.98,L,L,2.784,KG,KG,0.445,KG,01CZ0122
UT306,ZPLV,PAL,1056,1,,80,CM,120,CM,176,CM,CM,348.48,L,L,489.92,KG,KG,0.445,KG,01CZ0122
UT306,ZPLV,UN,1,1,38403817273064,8.2,CM,13,CM,13,CM,CM,0.33,L,L,0.464,KG,KG,0.445,KG,01CZ0122
UT304,ZPLV,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.004,KG,01CZ0122574001
UT304,ZPLV,ZOP,77000,1,,0,,0,,0,,,0,,,0,,,0.004,KG,01CZ0122574001
UT304,ZPLV,ZPM,77000,1,,0,,0,,0,,,0,,,0,,,0.004,KG,01CZ0122574001
UT304,ZPLV,ZPE,77000,1,,0,,0,,0,,,0,,,0,,,0.004,KG,01CZ0122574001
