date,transport_id,location_id,client,item,item_description,amount,unit,converted_amount
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RESTAURANTE MERITXELL,0LM0100,BALNIC ABRILLANTADOR LAVAVAJILLAS AUTO5K,1,un,1.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RESTAURANTE MERITXELL,0ZU0021,GRANINI NARANJA 20CL 24U,2,caj,18.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RESTAURANTE MERITXELL,0RF0287,/-COCA COLA VR237 24U,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RESTAURANTE MERITXELL,3ENV0021,CAJA+BOTELLA COLA VR237,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RESTAURANTE MERITXELL,0LM0118,MAYA CEPILLO ESCOBA BAJO COSTE,1,un,1.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RESTAURANTE MERITXELL,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RESTAURANTE MERITXELL,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RESTAURANTE MERITXELL,0ZU0024,GRANINI PIÑA 20CL 24U,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RESTAURANTE MERITXELL,0ZU0026,GRANINI MANZANA  20CL 24U,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,ED13,ESTRELLA DAMM 1/3 RET. PP,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,ED15LN,ESTRELLA DAMM 1/5 LN,2,caj,18.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,caj,18.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,ED30,ESTRELLA DAMM BARRIL 30,1,brl,36.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,VE13,AGUA VERI 1/3 VIDRIO RET.,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,CJ13V,CAJAS COMPLETAS 1/3 V,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,5,caj,45.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",20,caj,180.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,0LT0009,LETONA GRAN CREME 1L VR 12U,3,caj,27.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,3ENV1281,C.C. LECHE LETONA (NUEVO),3,caj,27.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,NTL13B24,NESTEA LIMON 1/3 SR BANDEJA 24U. P.HT,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,0AM1278,BARGALLO ACEITE VIRGEN EXTRA 5L,3,un,3.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,0AM5310,BARGALLO RUGIN OLI FREGIR ALT OLEICO 20L,1,un,1.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,0AM0359,REDONDO ACEITUNA PARTIDA 9 KG.,1,un,1.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,0AM5096,"RIFACLI CARQUIÑOLIS 1,4KG",2,un,2.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,0AM5511,"PROEZA ESPARRAGOS EXTRA 17/24, 1KG 1U",12,un,12.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,ED15LN,ESTRELLA DAMM 1/5 LN,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,TU13,TURIA 1/3 RET.,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. LA PAGESA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,PI12,AGUA PIRINEA 1/2 GAS RET,3,caj,27.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,CJ12V,CAJAS COMPLETAS 1/2 V,3,caj,27.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,0VE0463,SOLAR DE ZUNIL TINTO 75CL 6U,5,caj,45.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,0VE0465,SOLAR DE ZUNIL BLANCO 75CL 6U,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,0RF1697,/-COCA COLA IMPORT LATA33 24U,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,0RF1698,/-COCA COLA ZERO IMPORT LATA33 24U,1,caj,9.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,0LI0138,BAILEYS ORIGINAL 1L,1,bot,1.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,0LI0247,ANIS DEL MONO DULCE 70CL,1,bot,1.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,0AM5383,PROEZA TOMATE FRITO EXTRA LATA 3KG,1,un,1.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,0LI0045,SOBERANO BRANDY 1L,1,bot,1.0
30/01/2026,11420329,CRISTIAN LORENTE AINAUD,RSTE. BONA TAULA,0LM2486,FILM TRANSPARENTE 30x250,1,un,1.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,ED13,ESTRELLA DAMM 1/3 RET. PP,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",2,caj,18.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,0LI0247,ANIS DEL MONO DULCE 70CL,1,bot,1.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,0LI2687,P-BAILEYS ORI.CREMA WHISKY 1L,1,un,1.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,ED30,ESTRELLA DAMM BARRIL 30,1,brl,36.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RESTAURANTE EUROPEO CONGOST,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,ED30,ESTRELLA DAMM BARRIL 30,1,brl,36.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,TU20,TURIA BARRIL 20L.,2,brl,72.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,BRL20V,BARRIL INOX 20L. TANQUETA A16,2,brl,72.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",15,caj,135.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,0LT0009,LETONA GRAN CREME 1L VR 12U,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,3ENV1281,C.C. LECHE LETONA (NUEVO),3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,0LT0009,LETONA GRAN CREME 1L VR 12U,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,3ENV1281,C.C. LECHE LETONA (NUEVO),3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,0AM0359,REDONDO ACEITUNA PARTIDA 9 KG.,1,un,1.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,XI13,XIBECA 5% 1/3 RET,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,XI13,XIBECA 5% 1/3 RET,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,RSTE. L'OLIVE,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,DL13,DAMM LEMON 1/3 RET,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,ED13,ESTRELLA DAMM 1/3 RET. PP,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,TU13,TURIA 1/3 RET.,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,LA FLECA D'EN GREC,UE902,COPA GRANDE ED,6,un,6.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,ED13,ESTRELLA DAMM 1/3 RET. PP,2,caj,18.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,FD13,FREE DAMM 1/3 RET.,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,ED30,ESTRELLA DAMM BARRIL 30,1,brl,36.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,6,caj,54.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",10,caj,90.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,PI12,AGUA PIRINEA 1/2 GAS RET,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,CJ12V,CAJAS COMPLETAS 1/2 V,3,caj,27.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",8,caj,72.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0CF0056,XPLICIT MEZCLA 80/20 1KG,5,un,5.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0CF0058,XPLICIT DESCAFEINADO 500GR,2,un,2.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,NTL13B24,NESTEA LIMON 1/3 SR BANDEJA 24U. P.HT,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0RF0482,TRINA NARANJA SLEEK 33CL 24U,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0LI0046,VETERANO BRANDY 1L,1,bot,1.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0LI0138,BAILEYS ORIGINAL 1L,1,bot,1.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0AM1634,XPLICIT EDULCORANTE 1G 150U,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,UE902,COPA GRANDE ED,12,un,12.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,0ZU0024,GRANINI PIÑA 20CL 24U,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,ED13,ESTRELLA DAMM 1/3 RET. PP,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
30/01/2026,11420328,JOSE MARIA SORIA JURADO,CAN RAJOLER,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420327,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0CF1140,MOMENT TEA MANZANILLA 100U,5,caj,45.0
30/01/2026,11420327,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0AM3587,DDI AZUCAR BLANCO 6G 1000U,10,caj,90.0
30/01/2026,11420327,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0CF1031,BONKA ESSENTIA AMÉRICAS 100% ARÁBICA 1KG,50,un,50.0
30/01/2026,11420327,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",50,caj,450.0
30/01/2026,11420327,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0LM2498,VASO CAFE+LECHE PAPEL NAT 8OZ 250CC 50U,10,pak,180.0
30/01/2026,11420327,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0LM2483,COMBO VASO+TAPA NAT 4OZ 120CC 50U,10,pak,180.0
30/01/2026,11420327,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,20,pak,360.0
30/01/2026,11420326,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0LM0588,DPALILLO CAÑAS RAYAS ESPIR COLORS 200X6,20,un,20.0
30/01/2026,11420326,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0CF1031,BONKA ESSENTIA AMÉRICAS 100% ARÁBICA 1KG,30,un,30.0
30/01/2026,11420326,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0AM1634,XPLICIT EDULCORANTE 1G 150U,30,caj,270.0
30/01/2026,11420326,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0CF0355,BONKA ESSENTIA DESCAFEINADO GRANO 500G,10,un,10.0
30/01/2026,11420326,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0LM2483,COMBO VASO+TAPA NAT 4OZ 120CC 50U,10,pak,180.0
30/01/2026,11420326,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0CF1028,MALONGO EXPRESO INTENSO CAPSULAS 6G 120U,5,caj,45.0
30/01/2026,11420326,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0CF0419,MOMENT TEA NEGRO SUE. CAN. 15U,5,caj,45.0
30/01/2026,11420326,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0LT0034,"LETONA SEMI ESPEC HOSTELERIA PET 1,5L 6U",64,caj,576.0
30/01/2026,11420326,DAVID SEGOVIA ARMERO,IBERICUS CENTRAL,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,15,caj,135.0
30/01/2026,11420325,DAVID SEGOVIA ARMERO,FELIUBADALO,0AG0046,"VICHY CATALAN GAS 1,2L PET 6U",13,caj,117.0
30/01/2026,11420325,DAVID SEGOVIA ARMERO,FELIUBADALO,0AG0080,VICHY CATALAN FRUIT MANZANA 1/2 PET 24U,1,caj,9.0
30/01/2026,11420325,DAVID SEGOVIA ARMERO,FELIUBADALO,0AG0081,"VICHY CATALAN FRUIT NARANJA 1,2L PET 6U",1,caj,9.0
30/01/2026,11420325,DAVID SEGOVIA ARMERO,FELIUBADALO,0AG0078,VICHY CATALAN FRUIT NARANJA 1/2 PET 24U,1,caj,9.0
30/01/2026,11420325,DAVID SEGOVIA ARMERO,FELIUBADALO,0AG0111,VICHY CATALAN PLUS LIMA LIMON 1/3 LT 24U,1,caj,9.0
30/01/2026,11420325,DAVID SEGOVIA ARMERO,FELIUBADALO,0AG0026,VICHY CATALAN LIMON 1/3 LATA 24U,1,caj,9.0
30/01/2026,11420325,DAVID SEGOVIA ARMERO,FELIUBADALO,0AG0125,VICHY FRUIT PIÑA-COCO 1/2 PET 24U,1,caj,9.0
30/01/2026,11420324,JACINT MAS CORNET,AUTENTIK'S,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,50,pak,900.0
30/01/2026,11420324,JACINT MAS CORNET,VALERO VALLES,0AM5471,COLACAO SOBRES 16G ESTUCHE 50U,10,est,
30/01/2026,11420324,JACINT MAS CORNET,VALERO VALLES,0AM0783,LOTUS BISCOFF 300U,6,caj,54.0
30/01/2026,11420379,JOSE VELEZ CASTRO,BAR CHAMPANILLO,DL30,DAMM LEMON BARRIL 30,1,brl,36.0
30/01/2026,11420379,JOSE VELEZ CASTRO,BAR CHAMPANILLO,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
30/01/2026,11420379,JOSE VELEZ CASTRO,BAR CHAMPANILLO,ED30,ESTRELLA DAMM BARRIL 30,3,brl,108.0
30/01/2026,11420379,JOSE VELEZ CASTRO,BAR CHAMPANILLO,BRL30V,BARRIL INOX 30L. EURONORMA,3,brl,108.0
30/01/2026,11420379,JOSE VELEZ CASTRO,BAR CHAMPANILLO,TU30,TURIA BARRIL 30L.,1,brl,36.0
30/01/2026,11420379,JOSE VELEZ CASTRO,BAR CHAMPANILLO,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,EL 9 TONI PETIT,0CF0056,XPLICIT MEZCLA 80/20 1KG,2,un,2.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,EL 9 TONI PETIT,0AM0357,GALLETAS CORTESIA CAFE&TE 250U,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,BAR STACJA PL,DL13,DAMM LEMON 1/3 RET,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,BAR STACJA PL,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,BAR STACJA PL,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,BAR STACJA PL,0LI2688,P-BALLANTINE'S 1L,1,un,1.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,BAR STACJA PL,0LI0968,GLEN GRANT ARBORALIS WHISKY 70CL,1,bot,1.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,ED13,ESTRELLA DAMM 1/3 RET. PP,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,VE12,AGUA VERI 1/2 VIDRIO RET.,2,caj,18.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,CJ12V,CAJAS COMPLETAS 1/2 V,2,caj,18.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,3ENV0029,C.C. CACAOLAT 30 U.,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",6,caj,54.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,Bagel Coffee,0LM0495,GC-NATURE SERVILL.2C RECICLDO 33x33 50U,6,un,6.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CANTINA IES VIC ST TOMAS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,3,caj,27.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CANTINA IES VIC ST TOMAS,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CANTINA IES VIC ST TOMAS,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CANTINA IES VIC ST TOMAS,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CANTINA IES VIC ST TOMAS,3ENV0029,C.C. CACAOLAT 30 U.,1,caj,9.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CANTINA IES VIC ST TOMAS,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",4,caj,36.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CAFETERIA SANT TOMÀS,ED13,ESTRELLA DAMM 1/3 RET. PP,2,caj,18.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CAFETERIA SANT TOMÀS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CAFETERIA SANT TOMÀS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,4,caj,36.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CAFETERIA SANT TOMÀS,0AG0183,VICHY CATALAN GAS 30CL RET 24U,2,caj,18.0
30/01/2026,11420393,PEREZ PEREZ NEWMAN GREGORIO,CAFETERIA SANT TOMÀS,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,2,caj,18.0
