Deudor,Organización ventas,Canal distribución,Sector,Día semana,Turno,Nombre 1,Descripción,Descripción,Descripción,Horario inicia a,Horario termina a,Cierre Si/No
9100688671,235,1,8,4,1,CHICO BAR,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100688671,235,1,8,5,1,CHICO BAR,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100691361,235,1,8,1,1,JUMPING SEA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,"1 day, 0:00:00",
9100691361,235,1,8,2,1,JUMPING SEA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,"1 day, 0:00:00",
9100691361,235,1,8,3,1,JUMPING SEA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,"1 day, 0:00:00",
9100691361,235,1,8,4,1,JUMPING SEA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,"1 day, 0:00:00",
9100691361,235,1,8,5,1,JUMPING SEA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,"1 day, 0:00:00",
9100692245,235,1,8,1,1,Bar 20 PA K,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100692245,235,1,8,2,1,Bar 20 PA K,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100692245,235,1,8,3,1,Bar 20 PA K,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100692245,235,1,8,4,1,Bar 20 PA K,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100692245,235,1,8,5,1,Bar 20 PA K,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694778,235,1,8,1,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694778,235,1,8,2,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694778,235,1,8,3,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694778,235,1,8,4,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694778,235,1,8,5,1,CHAMPANILLO CARDEDEU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694798,235,1,8,1,1,BAR CUBO VENTALLO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694798,235,1,8,2,1,BAR CUBO VENTALLO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694798,235,1,8,3,1,BAR CUBO VENTALLO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694798,235,1,8,4,1,BAR CUBO VENTALLO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100694798,235,1,8,5,1,BAR CUBO VENTALLO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695039,235,1,8,1,1,ENERGY BAR  & RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,08:45:00,18:00:00,
9100695039,235,1,8,2,1,ENERGY BAR  & RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,08:45:00,18:00:00,
9100695039,235,1,8,3,1,ENERGY BAR  & RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,08:45:00,18:00:00,
9100695039,235,1,8,4,1,ENERGY BAR  & RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,08:45:00,18:00:00,
9100695039,235,1,8,5,1,ENERGY BAR  & RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,08:45:00,18:00:00,
9100695182,235,1,8,1,1,XURRERIA CAFETERIA GARBER,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695182,235,1,8,2,1,XURRERIA CAFETERIA GARBER,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695182,235,1,8,3,1,XURRERIA CAFETERIA GARBER,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695182,235,1,8,4,1,XURRERIA CAFETERIA GARBER,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695182,235,1,8,5,1,XURRERIA CAFETERIA GARBER,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695278,235,1,8,1,1,EL REFUGI D´EN CUCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695278,235,1,8,2,1,EL REFUGI D´EN CUCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695278,235,1,8,3,1,EL REFUGI D´EN CUCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695278,235,1,8,4,1,EL REFUGI D´EN CUCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695278,235,1,8,5,1,EL REFUGI D´EN CUCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695810,235,1,8,1,1,NORMAD SANT QUIRZE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695810,235,1,8,2,1,NORMAD SANT QUIRZE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695810,235,1,8,3,1,NORMAD SANT QUIRZE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695810,235,1,8,4,1,NORMAD SANT QUIRZE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695810,235,1,8,5,1,NORMAD SANT QUIRZE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695813,235,1,8,1,1,Circuit de Catalunya,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695813,235,1,8,2,1,Circuit de Catalunya,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695813,235,1,8,3,1,Circuit de Catalunya,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,
9100695813,235,1,8,4,1,Circuit de Catalunya,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100695813,235,1,8,5,1,Circuit de Catalunya,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698323,235,1,8,1,1,SEGUNDO PLATO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698323,235,1,8,2,1,SEGUNDO PLATO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698323,235,1,8,3,1,SEGUNDO PLATO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698323,235,1,8,4,1,SEGUNDO PLATO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698323,235,1,8,5,1,SEGUNDO PLATO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698329,235,1,8,1,1,MESON 20 P KA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698329,235,1,8,2,1,MESON 20 P KA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698329,235,1,8,3,1,MESON 20 P KA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698329,235,1,8,4,1,MESON 20 P KA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698329,235,1,8,5,1,MESON 20 P KA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698420,235,1,8,1,1,VIKELS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698420,235,1,8,2,1,VIKELS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698420,235,1,8,3,1,VIKELS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698420,235,1,8,4,1,VIKELS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698420,235,1,8,5,1,VIKELS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698575,235,1,8,1,1,Fundació Esclerosi Múltiple,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698575,235,1,8,2,1,Fundació Esclerosi Múltiple,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698575,235,1,8,3,1,Fundació Esclerosi Múltiple,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698575,235,1,8,4,1,Fundació Esclerosi Múltiple,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698575,235,1,8,5,1,Fundació Esclerosi Múltiple,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698744,235,1,8,1,1,BAR PRUNERES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698744,235,1,8,2,1,BAR PRUNERES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698744,235,1,8,3,1,BAR PRUNERES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698744,235,1,8,4,1,BAR PRUNERES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698744,235,1,8,5,1,BAR PRUNERES,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698748,235,1,8,1,1,Bar la lluna,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698748,235,1,8,2,1,Bar la lluna,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698748,235,1,8,3,1,Bar la lluna,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698748,235,1,8,4,1,Bar la lluna,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698748,235,1,8,5,1,Bar la lluna,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698912,235,1,8,1,1,EL SAZON DE ROSARIO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698912,235,1,8,2,1,EL SAZON DE ROSARIO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698912,235,1,8,3,1,EL SAZON DE ROSARIO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698912,235,1,8,4,1,EL SAZON DE ROSARIO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100698912,235,1,8,5,1,EL SAZON DE ROSARIO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699271,235,1,8,1,1,RESTAURANTE MELARA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699271,235,1,8,2,1,RESTAURANTE MELARA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699271,235,1,8,3,1,RESTAURANTE MELARA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699271,235,1,8,4,1,RESTAURANTE MELARA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699271,235,1,8,5,1,RESTAURANTE MELARA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699710,235,1,8,1,1,CAN BIN RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699710,235,1,8,2,1,CAN BIN RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699710,235,1,8,3,1,CAN BIN RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699710,235,1,8,4,1,CAN BIN RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699710,235,1,8,5,1,CAN BIN RESTAURANTE,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699983,235,1,8,1,1,bar cafeteria yaki,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699983,235,1,8,2,1,bar cafeteria yaki,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699983,235,1,8,3,1,bar cafeteria yaki,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699983,235,1,8,4,1,bar cafeteria yaki,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100699983,235,1,8,5,1,bar cafeteria yaki,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700179,235,1,8,1,1,BAR CAFETERIA ATLAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700179,235,1,8,2,1,BAR CAFETERIA ATLAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700179,235,1,8,3,1,BAR CAFETERIA ATLAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700179,235,1,8,4,1,BAR CAFETERIA ATLAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700179,235,1,8,5,1,BAR CAFETERIA ATLAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700301,235,1,8,1,1,TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700301,235,1,8,2,1,TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700301,235,1,8,3,1,TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700301,235,1,8,4,1,TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700301,235,1,8,5,1,TROBADA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700812,235,1,8,1,1,SUPER NABILA PARETS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700812,235,1,8,2,1,SUPER NABILA PARETS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700812,235,1,8,3,1,SUPER NABILA PARETS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700812,235,1,8,4,1,SUPER NABILA PARETS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700812,235,1,8,5,1,SUPER NABILA PARETS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700874,235,1,8,1,1,DÉJÀ VU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700874,235,1,8,2,1,DÉJÀ VU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700874,235,1,8,3,1,DÉJÀ VU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700874,235,1,8,4,1,DÉJÀ VU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100700874,235,1,8,5,1,DÉJÀ VU,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701008,235,1,8,1,1,OMNIUM CULTURAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701008,235,1,8,2,1,OMNIUM CULTURAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701008,235,1,8,3,1,OMNIUM CULTURAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701008,235,1,8,4,1,OMNIUM CULTURAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701008,235,1,8,5,1,OMNIUM CULTURAL,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701103,235,1,8,1,1,UDON GRANOLLERS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,12:00:00,
9100701103,235,1,8,2,1,UDON GRANOLLERS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,12:00:00,
9100701103,235,1,8,3,1,UDON GRANOLLERS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,12:00:00,
9100701103,235,1,8,4,1,UDON GRANOLLERS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,12:00:00,
9100701103,235,1,8,5,1,UDON GRANOLLERS,DDI MOLLET,Canal distrib.MARCA,DDI,09:00:00,12:00:00,
9100701166,235,1,8,1,1,NOVA PALMERA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701166,235,1,8,2,1,NOVA PALMERA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701166,235,1,8,3,1,NOVA PALMERA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701166,235,1,8,4,1,NOVA PALMERA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701166,235,1,8,5,1,NOVA PALMERA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701217,235,1,8,1,1,BACROM,DDI MOLLET,Canal distrib.MARCA,DDI,06:00:00,18:00:00,
9100701217,235,1,8,2,1,BACROM,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701217,235,1,8,3,1,BACROM,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701217,235,1,8,4,1,BACROM,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701217,235,1,8,5,1,BACROM,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701291,235,1,8,1,1,BAR BRICOLAJE DEPOT,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701291,235,1,8,2,1,BAR BRICOLAJE DEPOT,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701291,235,1,8,3,1,BAR BRICOLAJE DEPOT,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701291,235,1,8,4,1,BAR BRICOLAJE DEPOT,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701291,235,1,8,5,1,BAR BRICOLAJE DEPOT,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701839,235,1,8,1,1,BAR LAS DELICIAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701839,235,1,8,2,1,BAR LAS DELICIAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701839,235,1,8,3,1,BAR LAS DELICIAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701839,235,1,8,4,1,BAR LAS DELICIAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701839,235,1,8,5,1,BAR LAS DELICIAS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701840,235,1,8,1,1,HIPER VALLÈS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701840,235,1,8,2,1,HIPER VALLÈS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701840,235,1,8,3,1,HIPER VALLÈS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701840,235,1,8,4,1,HIPER VALLÈS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100701840,235,1,8,5,1,HIPER VALLÈS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702482,235,1,8,1,1,TAPES GRANOLLERS PICA VINS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702482,235,1,8,2,1,TAPES GRANOLLERS PICA VINS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702482,235,1,8,3,1,TAPES GRANOLLERS PICA VINS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702482,235,1,8,4,1,TAPES GRANOLLERS PICA VINS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702482,235,1,8,5,1,TAPES GRANOLLERS PICA VINS,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702903,235,1,8,1,1,CINQUINO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702903,235,1,8,2,1,CINQUINO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702903,235,1,8,3,1,CINQUINO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702903,235,1,8,4,1,CINQUINO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702903,235,1,8,5,1,CINQUINO,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702913,235,1,8,1,1,BAR MARIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702913,235,1,8,2,1,BAR MARIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702913,235,1,8,3,1,BAR MARIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702913,235,1,8,4,1,BAR MARIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702913,235,1,8,5,1,BAR MARIA,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702970,235,1,8,1,1,KAPHIY BRUNCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702970,235,1,8,2,1,KAPHIY BRUNCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702970,235,1,8,3,1,KAPHIY BRUNCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702970,235,1,8,4,1,KAPHIY BRUNCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100702970,235,1,8,5,1,KAPHIY BRUNCH,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,18:00:00,
9100733214,235,1,8,1,1,BAR VAGON 66,DDI MOLLET,Canal distrib.MARCA,DDI,00:00:00,00:00:00,X
9100735762,235,1,8,1,1,Granollers Indian Restaurante,DDI MOLLET,Canal distrib.MARCA,DDI,12:30:00,16:00:00,
9100735762,235,1,8,2,1,Granollers Indian Restaurante,DDI MOLLET,Canal distrib.MARCA,DDI,12:30:00,16:00:00,
9100735762,235,1,8,3,1,Granollers Indian Restaurante,DDI MOLLET,Canal distrib.MARCA,DDI,12:30:00,16:00:00,
9100735762,235,1,8,4,1,Granollers Indian Restaurante,DDI MOLLET,Canal distrib.MARCA,DDI,12:30:00,16:00:00,
9100735762,235,1,8,5,1,Granollers Indian Restaurante,DDI MOLLET,Canal distrib.MARCA,DDI,12:30:00,16:00:00,
9100774895,235,1,8,1,1,CATERING SPAIN,DDI MOLLET,Canal distrib.MARCA,DDI,09:30:00,14:00:00,
9100774895,235,1,8,2,1,CATERING SPAIN,DDI MOLLET,Canal distrib.MARCA,DDI,09:30:00,14:00:00,
9100774895,235,1,8,3,1,CATERING SPAIN,DDI MOLLET,Canal distrib.MARCA,DDI,09:30:00,14:00:00,
9100774895,235,1,8,4,1,CATERING SPAIN,DDI MOLLET,Canal distrib.MARCA,DDI,09:30:00,14:00:00,
9100774895,235,1,8,5,1,CATERING SPAIN,DDI MOLLET,Canal distrib.MARCA,DDI,09:30:00,14:00:00,
